adType,categoriesCode,categoriesName,companyId,companyName,companyPrivate,description,employment,id,isClassified,isStandout,jobTitle,jobUrl,locations,postingDuration,postedAt,salarycurrency,salaryMin,salaryMax,salaryPeriod,salaryTerm,sellingPoints
standard,"503,139","Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis",428988,Yayasan Bina Nusantara,false,Job Responsibilities: Guarantee effective research implementation in Research Center and successful delivery of research projects Guarantee effective...,full_time,3719842,false,false,Research Assistant for Research and Technology,https://www.jobstreet.co.id/id/job/research-assistant-for-research-and-technology-3719842?token=0~b7b98e5b-8cf9-4545-a6d9-7f15d2dd16e4&sectionRank=11&jobId=jobstreet-id-job-3719842,Jakarta Raya,an hour ago,2021-12-13T17:00:00Z,,,,monthly,,
standout,"502,137","Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR",jobstreet-id-201455,Cheon Indonesia,false,KUALIFIKASI: Minimal pendidikan S1 jurursan Manajemen/ Psikologi/ Hukum Berpengalaman sebagai HR Generalis/OPD/Recruiter minimal 2 tahun Berpengalaman...,full_time,3718619,false,true,HR & GA,https://www.jobstreet.co.id/id/job/hr-ga-3718619?token=0~b7b98e5b-8cf9-4545-a6d9-7f15d2dd16e4&sectionRank=12&jobId=jobstreet-id-job-3718619,Yogyakarta,an hour ago,2021-12-13T17:00:00Z,IDR,2500000,4000000,monthly,,"BPJS,THR,BUSINESS (e.g. Tshirt)"
standard,"503,145","Penjualan / Pemasaran,Penjualan Ritel",jobstreet-id-213204,PT Elok Optima Estetika,false,"Tugas: Menguasai dan mengerti setiap perawatan, setiap produk, dan dapat menjelaskan ke setiap klien. Mencari klien baru untuk melakukan perawatan....",full_time,3719780,false,false,SALES MARKETING,https://www.jobstreet.co.id/id/job/sales-marketing-3719780?token=0~b7b98e5b-8cf9-4545-a6d9-7f15d2dd16e4&sectionRank=13&jobId=jobstreet-id-job-3719780,Jakarta Raya,an hour ago,2021-12-13T17:00:00Z,,,,monthly,,
standout,"503,145","Penjualan / Pemasaran,Penjualan Ritel",jobstreet-id-191617,PT Itama Ranoraya Tbk( Jakarta ),false,"Area Sales: Palu, Mamuju, Kendari, Makassar Semarang Balikpapan (Kalimantan Timur dan Kalimantan Utara) Tasikmalaya, Garut, dan Pangandaran....",full_time,3719010,false,true,Sales Executive,https://www.jobstreet.co.id/id/job/sales-executive-3719010?token=0~b7b98e5b-8cf9-4545-a6d9-7f15d2dd16e4&sectionRank=14&jobId=jobstreet-id-job-3719010,"Balikpapan,Palu,Tasikmalaya,Semarang",an hour ago,2021-12-13T17:00:00Z,,,,monthly,,
standout,"505,138","Pelayanan,Pengacara / Asisten Legal",jobstreet-id-286094,PT. Sun Logistics,false,"Qualification Must Possess a Bachelor Degree in Law Minimum at least 2 year(s) in Legal Officer position Maximum 30 years old Proficiency in English,...",full_time,3719968,false,true,Legal Officer,https://www.jobstreet.co.id/id/job/legal-officer-3719968?token=0~b7b98e5b-8cf9-4545-a6d9-7f15d2dd16e4&sectionRank=15&jobId=jobstreet-id-job-3719968,Jakarta Utara,an hour ago,2021-12-13T17:00:00Z,IDR,4000000,6000000,monthly,,"Working culture,Career growth,Networking"
standout,"503,203","Penjualan / Pemasaran,Digital Marketing",jobstreet-id-199695,Kelontongunik,false,Job Responsibilities: Benchmarking and competitive intelligence Managing and optimizing Ads investment in top digital platform Tracking KPI and clear...,full_time,3720100,false,true,Digital Marketing Executive,https://www.jobstreet.co.id/id/job/digital-marketing-executive-3720100?token=0~b7b98e5b-8cf9-4545-a6d9-7f15d2dd16e4&sectionRank=16&jobId=jobstreet-id-job-3720100,Jakarta Utara,an hour ago,2021-12-13T17:00:00Z,IDR,5000000,8000000,monthly,,"Clear career path,Fun yet efficient working environment,Flexible for WFH"
standout,"501,131","Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan",jobstreet-id-13726,PT Scorpa Pranedya,false,We are looking for candidates who meet our criteria. only qualified candidates will be processedJob Description Develop and execute the financial...,full_time,3719568,false,true,SENIOR FINANCE & ACCOUNTING MANAGER,https://www.jobstreet.co.id/id/job/senior-finance-accounting-manager-3719568?token=0~b7b98e5b-8cf9-4545-a6d9-7f15d2dd16e4&sectionRank=17&jobId=jobstreet-id-job-3719568,Jakarta Selatan,an hour ago,2021-12-13T17:00:00Z,IDR,20000000,28000000,monthly,,"Normal working time,Formal casual work clothes"
standout,"501,130","Akuntansi / Keuangan,Audit & Pajak",jobstreet-id-19909,PT DAESANG INGREDIENTS INDONESIA,false,Tugas dan Tanggung jawab Internal Audit: Menyusun dan melaksanakan rencara Aktivitas Audit Internal Tahunan sesuai dengan tujuan perusahaan....,full_time,3718973,false,true,INTERNAL AUDITOR,https://www.jobstreet.co.id/id/job/internal-auditor-3718973?token=0~b7b98e5b-8cf9-4545-a6d9-7f15d2dd16e4&sectionRank=18&jobId=jobstreet-id-job-3718973,Jakarta Timur,an hour ago,2021-12-13T17:00:00Z,IDR,5750000,8750000,monthly,,"Mengunjungi pabrik Daesang di Korea,Pengembangan Kemampuan,Lingkungan Kerja dengan Budaya Korea"
standout,"503,142","Penjualan / Pemasaran,Penjualan - Korporasi",jobstreet-id-19909,PT DAESANG INGREDIENTS INDONESIA,false,REQUIREMENTS : Candidate must possess at least Bachelor's Degree or equivalent in any major. At least 3 Year(s) of working experience is required for...,full_time,3718908,false,true,International Sales and Marketing Supervisor,https://www.jobstreet.co.id/id/job/international-sales-and-marketing-supervisor-3718908?token=0~b7b98e5b-8cf9-4545-a6d9-7f15d2dd16e4&sectionRank=19&jobId=jobstreet-id-job-3718908,Jakarta Timur,an hour ago,2021-12-13T17:00:00Z,,,,monthly,,"Pengembangan Karir, Kemampuan dan Kompetensi,Mengunjungi Pabrik Miwon di Korea,Insentif Bulanan Pencapaian Target"
standard,"508,191","Komputer/Teknologi Informasi,IT-Perangkat Lunak",393324,PT Xtremax Teknologi Indonesia,false,"Xtremax values developers with raw instincts in programming and the determination to scale Alpine mountains, not hike small hills. We look for talents...",full_time,3719989,false,false,Software Developer Team Lead - Backend,https://www.jobstreet.co.id/id/job/software-developer-team-lead-backend-3719989?token=0~b7b98e5b-8cf9-4545-a6d9-7f15d2dd16e4&sectionRank=20&jobId=jobstreet-id-job-3719989,"Bandung,Yogyakarta",an hour ago,2021-12-13T17:00:00Z,,,,monthly,,
standout,"513,112","Layanan Kesehatan,Farmasi",jobstreet-id-244184,PT Satu Estetika Indonesia,false,"PERSYARATAN Usia 23-30 tahun Fresh graduate dipersilahkan melamar Bertanggung Jawab, Disiplin, Teliti dan Komunikatif Memiliki STRA yang masih berlaku...",full_time,3720017,false,true,Apoteker / pharmacist for Aesthetic Clinic,https://www.jobstreet.co.id/id/job/apoteker-pharmacist-for-aesthetic-clinic-3720017?token=0~b7b98e5b-8cf9-4545-a6d9-7f15d2dd16e4&sectionRank=21&jobId=jobstreet-id-job-3720017,Jakarta Pusat,an hour ago,2021-12-13T17:00:00Z,,,,monthly,,
standard,"511,184","Bangunan/Konstruksi,Teknik Sipil/Konstruksi Bangunan",jobstreet-id-320495,SiRIE,false,"KUALIFIKASI : Minimal Pendidikan D3/S1Teknik Sipil Maksimal 40 Tahun Terbiasa bekerja diproyek Mampu bekerja sama dengan team Tegas, disiplin,...",full_time,3720123,false,false,Pelaksana Pengawas proyek lapangan,https://www.jobstreet.co.id/id/job/pelaksana-pengawas-proyek-lapangan-3720123?token=0~b7b98e5b-8cf9-4545-a6d9-7f15d2dd16e4&sectionRank=22&jobId=jobstreet-id-job-3720123,Sidoarjo,an hour ago,2021-12-13T16:40:36Z,,,,monthly,,
standout,"501,135","Akuntansi / Keuangan,Perbankan / Jasa Finansial ",433382,PT Home Credit Indonesia,false,"Candidate must possess at least a SMU, any field. At least 1 year(s) of working experience in the related field is required for this position....",full_time,3720122,false,true,Field Agent Collection,https://www.jobstreet.co.id/id/job/field-agent-collection-3720122?token=0~b7b98e5b-8cf9-4545-a6d9-7f15d2dd16e4&sectionRank=23&jobId=jobstreet-id-job-3720122,"Brebes,Tegal",an hour ago,2021-12-13T16:29:46Z,,,,monthly,,
standout,"501,131","Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan",jobstreet-id-300757,Kedai Dalu,false,Membuat laporan keuangan perusahaan (wajib bisa mengoperasikan Ms. Word dan Ms Excel) Mengatur cash flow perusahaan Paham dan mampu mengoperasikan...,full_time,3720121,false,true,ADMIN KEUANGAN,https://www.jobstreet.co.id/id/job/admin-keuangan-3720121?token=0~b7b98e5b-8cf9-4545-a6d9-7f15d2dd16e4&sectionRank=24&jobId=jobstreet-id-job-3720121,Palembang,an hour ago,2021-12-13T16:18:35Z,IDR,2500000,3500000,monthly,,
auto_inclusion,"503,144","Penjualan / Pemasaran,Penjualan - Jasa Keuangan",jobstreet-id-18477,PT Boga Kaya Rasa,false,Recommended Skills Manage Sale Team Business Development Implement Sale Strategy Create Sale Plan Sales Process Training Negotiation  -,,1029875411,false,false,Channel Sales Manager,https://www.jobstreet.co.id/id/job/channel-sales-manager-1029875411?token=0~b7b98e5b-8cf9-4545-a6d9-7f15d2dd16e4&sectionRank=25&jobId=jobstreet-id-job-1029875411,Jakarta Raya,an hour ago,2021-12-13T16:14:57Z,,,,monthly,,
standard,"505,134","Pelayanan,Layanan Pelanggan",jobstreet-id-341162,MAJU HARDWARE NGANJUK,false,"Usia maksimal 25 tahun, Pendidikan minimal SLTA/Sederajat, Berpenampilan menarik dan proporsional, Mampu bekerja di bawah tekanan dan target oriented,...",full_time,3720120,false,false,Frontliner,https://www.jobstreet.co.id/id/job/frontliner-3720120?token=0~b7b98e5b-8cf9-4545-a6d9-7f15d2dd16e4&sectionRank=26&jobId=jobstreet-id-job-3720120,Jawa Timur,an hour ago,2021-12-13T16:13:42Z,,,,monthly,,
auto_inclusion,"503,142","Penjualan / Pemasaran,Penjualan - Korporasi",jobstreet-id-60316,PT Philips Indonesia (Jakarta),false,"Job TitleKey Account Manager, Systems &amp; Services - Office &amp; IndustryJob DescriptionWe’re looking for a Key Account Manager to join our...",,1029884983,false,false,"Key Account Manager, Systems & Services - Office & Industry",https://www.jobstreet.co.id/id/job/key-account-manager-systems-services-office-industry-1029884983?token=0~b7b98e5b-8cf9-4545-a6d9-7f15d2dd16e4&sectionRank=27&jobId=jobstreet-id-job-1029884983,Jakarta Raya,an hour ago,2021-12-13T16:09:06Z,,,,monthly,,
auto_inclusion,"508,191","Komputer/Teknologi Informasi,IT-Perangkat Lunak",jobstreet-id-191556,PT Data Sains Inteknova,false,"Requirements: Bachelor’s degree in computer science or related filed Proven work experiences as a software engineer is required, with a minimum of 4...",,1029884977,false,false,Software Developer,https://www.jobstreet.co.id/id/job/software-developer-1029884977?token=0~b7b98e5b-8cf9-4545-a6d9-7f15d2dd16e4&sectionRank=28&jobId=jobstreet-id-job-1029884977,Jawa Barat,an hour ago,2021-12-13T16:08:32Z,,,,monthly,,
standout,"502,137","Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR",433468,PT IDP Consulting Indonesia,false,"IDP Education Limited is an ASX listed company that is 50% owned by 38 Australian universities and headquartered in Melbourne, Australia. IDP’s core...",full_time,3720116,false,true,Human Resources Manager,https://www.jobstreet.co.id/id/job/human-resources-manager-3720116?token=0~b7b98e5b-8cf9-4545-a6d9-7f15d2dd16e4&sectionRank=29&jobId=jobstreet-id-job-3720116,Jakarta Raya,2 hours ago,2021-12-13T15:56:51Z,,,,monthly,,"Global working environment,Growth opportunities,Flexibility and Benefits"
standout,"503,142","Penjualan / Pemasaran,Penjualan - Korporasi",426520,PT Carlcare Service Ila,false,"Qualification : Candidate must possess at least Bachelor's Degree in Business Studies/Administration/Management, Marketing or equivalent. Required...",full_time,3720117,false,true,Fintech Sales Manager,https://www.jobstreet.co.id/id/job/fintech-sales-manager-3720117?token=0~b7b98e5b-8cf9-4545-a6d9-7f15d2dd16e4&sectionRank=30&jobId=jobstreet-id-job-3720117,Jakarta Barat,2 hours ago,2021-12-13T15:56:51Z,,,,monthly,,
standard,"506,107","Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran",jobstreet-id-340767,GEPREK AVINA,false,"Usia minimal 20 tahun dan maksimal 32 tahun, Minimal pendidiakan SMA (SMK diutamakan), Diutamakan yang bisa memasak (Staff Kitchen), Disiplin, jujur,...",full_time,3720115,false,false,CREW,https://www.jobstreet.co.id/id/job/crew-3720115?token=0~16af2976-5e2e-4470-9226-731a6a376278&sectionRank=31&jobId=jobstreet-id-job-3720115,Jawa Timur,2 hours ago,2021-12-13T15:55:53Z,,,,monthly,,
standard,"502,133","Sumber Daya Manusia/Personalia,Staf / Administrasi umum",jobstreet-id-340973,Rain Store,false,Persyaratan : Usia maksimal 25 tahun Pendidikan SMA/SMK/Sederajat Berpengalaman di bidangnya minimal 1 tahun Mampu mengoprasikan komputer Mampu...,part_time,3720114,false,false,KASIR,https://www.jobstreet.co.id/id/job/kasir-3720114?token=0~16af2976-5e2e-4470-9226-731a6a376278&sectionRank=32&jobId=jobstreet-id-job-3720114,Bandung,2 hours ago,2021-12-13T15:55:06Z,,,,monthly,,
auto_inclusion,"508,191","Komputer/Teknologi Informasi,IT-Perangkat Lunak",1686,PT NTT Global Data Centers Indonesia,false,At NTT we believe that by using innovative technology we can solve global challenges and create a world that is sustainable and secure. We are looking...,,1029844716,false,false,Senior Associate Engineer: Software Quality Assurance / Testing,https://www.jobstreet.co.id/id/job/senior-associate-engineer%3A-software-quality-assurance-testing-1029844716?token=0~16af2976-5e2e-4470-9226-731a6a376278&sectionRank=33&jobId=jobstreet-id-job-1029844716,Jakarta Raya,2 hours ago,2021-12-13T15:52:56Z,,,,monthly,,
standard,"514,116","Lainnya,Lainnya/Kategori tidak tersedia",jobstreet-id-341125,Kaiyo ID,false,Persyaratan : Usian minimal 20 tahun Pendidikan minimal SMA/SMK/Sederajat Berpengalaman dan Non pengalaman Berpenampilan Rapi dan Berperilaku Baik...,full_time,3720112,false,false,Crew Kaiyo / Team Packing,https://www.jobstreet.co.id/id/job/crew-kaiyo-team-packing-3720112?token=0~16af2976-5e2e-4470-9226-731a6a376278&sectionRank=34&jobId=jobstreet-id-job-3720112,Jawa Barat,2 hours ago,2021-12-13T15:49:24Z,,,,monthly,,
auto_inclusion,"503,142","Penjualan / Pemasaran,Penjualan - Korporasi",jobstreet-id-1000028754,Insider Indonesia,false,"Insider is a B2B SaaS company with a unique approach to multichannel experience orchestration. Recently, Insider announced its $32 Million Series C...",,1029677051,false,false,Account Manager - Indonesia,https://www.jobstreet.co.id/id/job/account-manager-indonesia-1029677051?token=0~16af2976-5e2e-4470-9226-731a6a376278&sectionRank=35&jobId=jobstreet-id-job-1029677051,Jakarta Raya,2 hours ago,2021-12-13T15:48:15Z,,,,monthly,,
auto_inclusion,"510,115","Manufaktur,Pemeliharaan",414311,"PT Summarecon Agung, Tbk",false,Bertanggung jawab atas Electrical and Mechanical MaintenanceRequirements Usia maksimal 35 tahun Pendidikan D3 atau S1 Teknik Elektro atau Teknik Mesin...,,1029667531,false,false,Coordinator - Engineering,https://www.jobstreet.co.id/id/job/coordinator-engineering-1029667531?token=0~16af2976-5e2e-4470-9226-731a6a376278&sectionRank=36&jobId=jobstreet-id-job-1029667531,Bali,2 hours ago,2021-12-13T15:47:22Z,,,,monthly,,
auto_inclusion,"508,191","Komputer/Teknologi Informasi,IT-Perangkat Lunak",414113,PT Metrodata Electronics Tbk,false,Job Descriptions: Create and provide solution to improve client business Identify and gathering client’s requirement and mapping with SAP Application...,,1029745845,false,false,Functional Consultant 1,https://www.jobstreet.co.id/id/job/functional-consultant-1-1029745845?token=0~16af2976-5e2e-4470-9226-731a6a376278&sectionRank=37&jobId=jobstreet-id-job-1029745845,Jakarta Barat,2 hours ago,2021-12-13T15:46:53Z,,,,monthly,,
auto_inclusion,"510,140","Manufaktur,Pembelian/Manajemen Material",414311,"PT Summarecon Agung, Tbk",false,"Mengawasi (supervise) proses pemenuhan barang dan jasa yang terkait dengan kebutuhan, sesuai target dengan tetap menjalankan prosedur perusahaan...",,1029667524,false,false,Coordinator - Purchasing,https://www.jobstreet.co.id/id/job/coordinator-purchasing-1029667524?token=0~16af2976-5e2e-4470-9226-731a6a376278&sectionRank=38&jobId=jobstreet-id-job-1029667524,Bekasi,2 hours ago,2021-12-13T15:46:27Z,,,,monthly,,
auto_inclusion,"508,191","Komputer/Teknologi Informasi,IT-Perangkat Lunak",414113,PT Metrodata Electronics Tbk,false,"Minimum S1 degree in Computer Science/ Information Technology or equivalent with minimal GPS 3.00. Good communication in English, both verbal and...",,1029745848,false,false,Technical Consultant Sr.,https://www.jobstreet.co.id/id/job/technical-consultant-sr-1029745848?token=0~16af2976-5e2e-4470-9226-731a6a376278&sectionRank=39&jobId=jobstreet-id-job-1029745848,Jakarta Barat,2 hours ago,2021-12-13T15:46:12Z,,,,monthly,,
auto_inclusion,"508,191","Komputer/Teknologi Informasi,IT-Perangkat Lunak",508601,Xendit,false,"Xendit provides payment infrastructure across Southeast Asia, with a focus on Indonesia and the Philippines. We process payments, power marketplaces,...",,1029690231,false,false,Junior Software Engineer - Data,https://www.jobstreet.co.id/id/job/junior-software-engineer-data-1029690231?token=0~16af2976-5e2e-4470-9226-731a6a376278&sectionRank=40&jobId=jobstreet-id-job-1029690231,Jakarta Raya,2 hours ago,2021-12-13T15:45:46Z,,,,monthly,,
auto_inclusion,"508,191","Komputer/Teknologi Informasi,IT-Perangkat Lunak",jobstreet-id-1000034548,TKI,false,"The KPI Institute is a leading global research institute specialized in business performance. It operates research programs in 12 practice domains,...",,1029664465,false,false,EdTech Business Analyst,https://www.jobstreet.co.id/id/job/edtech-business-analyst-1029664465?token=0~16af2976-5e2e-4470-9226-731a6a376278&sectionRank=41&jobId=jobstreet-id-job-1029664465,Jakarta Raya,2 hours ago,2021-12-13T15:45:45Z,,,,monthly,,
auto_inclusion,"506,107","Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran",630,Grand Hyatt Jakarta,false,Return to SearchGrand HyattGrand Hyatt JakartaJW - JakartaCulinaryEntry Level ManagerFull-timeReq ID: JAK000405LocalShare Sous Chef on LinkedInTweet...,,1029664455,false,false,Sous Chef,https://www.jobstreet.co.id/id/job/sous-chef-1029664455?token=0~16af2976-5e2e-4470-9226-731a6a376278&sectionRank=42&jobId=jobstreet-id-job-1029664455,Jakarta Raya,2 hours ago,2021-12-13T15:45:44Z,,,,monthly,,
auto_inclusion,"508,191","Komputer/Teknologi Informasi,IT-Perangkat Lunak",414113,PT Metrodata Electronics Tbk,false,Main Job include Key Responsibilities and duties :1. as Oracle DBA Consultant for Dedicated DBA / Onsite 2. Maintain and monitoring whole Database of...,,1029664470,false,false,Technical Consultant Analyst,https://www.jobstreet.co.id/id/job/technical-consultant-analyst-1029664470?token=0~16af2976-5e2e-4470-9226-731a6a376278&sectionRank=43&jobId=jobstreet-id-job-1029664470,Jakarta Barat,2 hours ago,2021-12-13T15:45:44Z,,,,monthly,,
auto_inclusion,"501,135","Akuntansi / Keuangan,Perbankan / Jasa Finansial ",820,Citigroup Inc.,false,"The Product Head Securities Services is a senior management level position responsible for managing a broad range of Product Management employees,...",,1029690282,false,false,"VP, Head of Product Securities Services",https://www.jobstreet.co.id/id/job/vp-head-of-product-securities-services-1029690282?token=0~16af2976-5e2e-4470-9226-731a6a376278&sectionRank=44&jobId=jobstreet-id-job-1029690282,Jakarta Raya,2 hours ago,2021-12-13T15:45:42Z,,,,monthly,,
auto_inclusion,"508,191","Komputer/Teknologi Informasi,IT-Perangkat Lunak",414113,PT Metrodata Electronics Tbk,false,Job Description:- Setup &amp; configure application under CRM Salesforce.com platform- Gather customer system requirements &amp; business process...,,1029664479,false,false,Application Consultant Assc.,https://www.jobstreet.co.id/id/job/application-consultant-assc-1029664479?token=0~16af2976-5e2e-4470-9226-731a6a376278&sectionRank=45&jobId=jobstreet-id-job-1029664479,Jakarta Barat,2 hours ago,2021-12-13T15:45:42Z,,,,monthly,,
auto_inclusion,"503,139","Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis",4020,L'Oréal,false,"Responsibilities: Build, manage and develop long-term Ecommerce relationships in order to achieve the targeted sales revenue by increasing the brand’s...",,1029703836,false,false,KAM O+O,https://www.jobstreet.co.id/id/job/kam-o-o-1029703836?token=0~16af2976-5e2e-4470-9226-731a6a376278&sectionRank=46&jobId=jobstreet-id-job-1029703836,Jakarta Raya,2 hours ago,2021-12-13T15:45:41Z,,,,monthly,,
auto_inclusion,"506,107","Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran",373114,Alila Seminyak,false,Return to SearchAlilaAlila SeminyakBali - SeminyakFood and BeverageAdministrativeFull-timeReq ID: SEM000070Share Restaurant Manager on LinkedInTweet...,,1029664454,false,false,Restaurant Manager,https://www.jobstreet.co.id/id/job/restaurant-manager-1029664454?token=0~16af2976-5e2e-4470-9226-731a6a376278&sectionRank=47&jobId=jobstreet-id-job-1029664454,Seminyak,2 hours ago,2021-12-13T15:45:41Z,,,,monthly,,
auto_inclusion,"501,135","Akuntansi / Keuangan,Perbankan / Jasa Finansial ",820,Citigroup Inc.,false,The Telesales Representative 2 performs basic assignments. Works under direct supervision. May service a range of products/services. Applies knowledge...,,1029690207,false,false,Telesales Officer,https://www.jobstreet.co.id/id/job/telesales-officer-1029690207?token=0~16af2976-5e2e-4470-9226-731a6a376278&sectionRank=48&jobId=jobstreet-id-job-1029690207,Jakarta Raya,2 hours ago,2021-12-13T15:45:41Z,,,,monthly,,
