adType,categoriesCode,categoriesName,companyId,companyName,companyPrivate,companyDescription,description,employment,id,isClassified,isStandout,jobTitle,jobUrl,locations,postingDuration,postedAt,salarycurrency,salaryMin,salaryMax,salaryPeriod,salaryTerm,sellingPoints
auto_inclusion,"505,147","Pelayanan,Logistik/Rantai Pasokan",432470,PT Fashion Eservices Indonesia,false,"<div><div><br /><p>Responsibilities:</p><br /><ul><br /><li>Develop and continuously refine distribution strategy balancing use of in-house delivery fleet (Zalora Delivery Express, ZDEX), existing delivery partners and new partners to improve customer experience and lower costs</li><br /><li>Manage day to day operations and build processes supporting cost efficiency and high customer satisfaction</li><br /><li>Manage relationships and build robust business processes with external delivery partners</li><br /><li>Innovate use of external partners to build better customer experience</li><br /><li>Optimize strategic value of ZDEX, currently present in JABODETABEK, Bandung, Denpasar, Surabaya</li><br /><li>Develop the distribution organization and ensure high focus on people development</li><br /><li>Create transparency on department performance by reporting on both financial and non-financial KPIs, and push for ever more efficient operations</li><br /><li>Drive implementation of continuous improvement agenda with the aim to develop world class operations</li><br /><li>Ensure highest HSSE standards to ensure the workspace is safe and zero accidents</li><br /><li>Be fully committed to building Zalora as the number one ecommerce!</li><br /></ul><br /><p><br />Requirements :</p><br /><ul><br /><li>You have an  outstanding ability to lead, drive change and motivate people</li><br /><li>You have education from top ranked Indonesian or international universities with excellent academic results</li><br /><li>You have &gt;5 years relevant work experience from leading companies in the Operations industry or top consulting firms. Candidates with international experience or work experience from international companies preferred</li><br /><li>You have excellent analytical skills and great attention to detail</li><br /><li>Experience in developing and implementing operational process to ensure robustness, controls, speed and cost efficiency</li><br /><li>Experience with the 3PL industry in Indonesia, preferably from both 3PL and user side</li><br /><li>Strong negotiation skills, its in your DNA to don’t leave anything on the table</li><br /><li>Strong Microsoft Office skills (Excel, Word and PowerPoint)</li><br /><li>A dynamic personality, high level of enthusiasm and commitment</li><br /><li>You speak native Bahasa and fluent English</li><br /><li>You are excited to work in a multicultural and high pace environment</li><br /></ul><br /><p>The ZALORA Story</p><br /><p>ZALORA is Asia’s leading online fashion, beauty and lifestyle destination, part of Global Fashion Group. As one of the region’s pioneer large scale e-commerce platforms, ZALORA has established a strong presence throughout the region, particularly in Singapore, Indonesia, Malaysia, Brunei, the Philippines, Hong Kong, and in Taiwan, enjoying over 50 million visits per month.</p><br /><p>ZALORA is not obligated to accept resumes from any third parties on behalf of potential candidates for any position (advertised or otherwise) by any means, unless ZALORA has executed a written agreement with such third party and has expressly requested such third party for candidate referrals. Third parties who provide unsolicited resumes of candidate(s) shall waive and forfeit all rights to claim for any placement fees or referral fees in the event that such candidate is eventually engaged or employed by ZALORA or Global Fashion Group.</p><br /></div></div>-",,1031075189,false,false,Logistic Manager,https://www.jobstreet.co.id/id/job/logistic-manager-1031075189?token=0~a257331c-6435-4089-92b0-e95c5ea3e112&sectionRank=23&jobId=jobstreet-id-job-1031075189,Bekasi,2022-04-14T15:41:04Z,,2 minutes ago,,,monthly,,,
auto_inclusion,"503,143","Penjualan / Pemasaran,Penjualan - Teknik/Teknikal/IT",4177,"Amdocs, Inc.",false,"<div><div><br /><p>reasons to work for amdocs</p><br /><p><br />Join a <strong>leading global software and services provider</strong> championing creativity and technology to <strong>build a better connected world</strong></p><br /><br /><p><br />Touch the lives of over 3 billion people by enabling connectivity, stimulating commerce and economic growth, and <strong>inspiring people through the power of entertainment</strong></p><br /><br /><p><br />Work for <strong>a company that serves the world’s largest communications and media companies</strong>, including AT&amp;T, Orange, Sky, T-Mobile, and Vodafone</p><br /><br /><p><br />Be part of <strong>a company that engages in relationships with over 600+ leading film studios</strong>, TV networks and producers like Disney, Warner Bros and Sony</p><br /><br /><p><br /><strong>Help drive partnerships with some of the world’s largest tech companies</strong>, including Amazon, IBM, Google and Microsoft to take the industry to the cloud</p><br /><br /><p><br />Immerse yourself in one of the <strong>largest end-to-end DevOps departments</strong> in our industry</p><br /><br /><p><br />Join a <strong>diverse and inclusive work environment</strong>, advancing the communities<br />in which we work while creating <strong>sustainable products and services</strong></p><br /><br /><p><br />Grow with a global leader with opportunities to <strong>develop, learn and upskill yourself</strong></p><br /><br /></div></div>-",,1031197752,false,false,Software Engineer,https://www.jobstreet.co.id/id/job/software-engineer-1031197752?token=0~a257331c-6435-4089-92b0-e95c5ea3e112&sectionRank=24&jobId=jobstreet-id-job-1031197752,Jakarta Raya,2022-04-14T15:40:56Z,,2 minutes ago,,,monthly,,,
auto_inclusion,"504,141","Seni/Media/Komunikasi,Hubungan Masyarakat",379851,British Embassy Jakarta,false,"<div><div><br /><p><strong>Main purpose of job:</strong></p><br /><p>You will be part of a dynamic, energised team in the UK Mission to ASEAN, responsible for the delivery of a strategic series of engagements with the ASEAN Economic Community. Primarily, you will be responsible for the delivery of the main, set-piece engagements with the ASEAN Economic Community through the year. You will ensure these engagements represent the full range of UK support to ASEAN and showcase UK expertise, working across the UK Government and with UK business. You will hold the relationship with the ASEAN Secretariat through the design and delivery of the events. You will use your policy expertise to ensure the content of the events align with UK strategic interests and deliver for UK economic, trade and commercial interest in ASEAN.</p><br /><p>In addition, you will support the wider team in the design and delivery of sector-specific strategies with ASEAN, advising colleagues across Southeast Asia on how to make the most impact with ASEAN and see the best outcomes for the UK through the portfolio of work.</p><br /><p><strong>Roles and responsibilities / what will the jobholder be expected to achieve?:</strong></p><br /><p>- Deliver the 4 set piece engagements with the ASEAN Economic Community through the year, ensuring they deliver for UK trade objectives and showcase UK trade and commercial expertise across a range of sectors. You should design the UK’s involvement so that the events are a platform to raise key areas of interest with the UK to improve the trading environment for the UK. You will work with stakeholders from across government and the private sector, including UKABC. The set piece events are:</p><br /><ul><br /><li>UK-ASEAN Business Forum</li><br /><li>ASEAN Senior Economic Officials – UK Meeting</li><br /><li>ASEAN Economic Ministers – UK Consultation</li><br /><li>UK presence at the ASEAN Business and Investment Summit</li><br /></ul><br /><p>- Each year, understand the Priority Economic Deliverables of the ASEAN Chair country and advise colleagues on how to ensure UK activity under the ASEAN Economic Community delivers for the priorities. </p><br /><p>- Drive forward UK government engagement for key sectors with ASEAN with the purpose of addressing UK commercial interests and market access barriers for UK businesses in Southeast Asia.</p><br /><ul><br /><li>Design the strategy with policy experts,  advising on how to make the most impact with ASEAN and building relationships with ASEAN stakeholders.  </li><br /><li>Support the delivery of highly impactful policy engagement and events, showcasing UK expertise and UK businesses.</li><br /></ul><br /><p>- Conduct detailed and strategic assessment of ASEAN strategies and development of ASEAN policy, advising where this presents opportunities and challenges for HMG to influence ASEAN for the benefit of UK business. Such assessments should be action oriented, considering the bigger picture. </p><br /><p>The exact coverage of the role will need to respond to the asks on the team at the time of commencement and you should open to change and flexibility.</p><br /></div></div>-",contract,1031197741,false,false,"JKT - Senior Economic and Trade Policy Officer, United Kingdom’s Mission to ASEAN C4(L) / Higher Executive Officer (HEO)",https://www.jobstreet.co.id/id/job/jkt-senior-economic-and-trade-policy-officer-united-kingdom%E2%80%99s-mission-to-asean-c4-l-higher-executive-officer-heo-1031197741?token=0~a257331c-6435-4089-92b0-e95c5ea3e112&sectionRank=25&jobId=jobstreet-id-job-1031197741,Jakarta Raya,2022-04-14T15:40:51Z,,2 minutes ago,,,monthly,,,
auto_inclusion,"509,190","Teknik,Minyak/Gas",414059,PT Lautan Luas Tbk,false,<p><strong>Job Description :</strong></p><br /><ol><br /><li>Checking the operation data </li><br /><li>Make trouble report </li><br /><li>Make MRO for chemical and spare part </li><br /><li>Make report for chemical consumption </li><br /><li>To check and  confirm the plant work according to design </li><br /><li>To check and monitoring the chemical stock at site </li><br /><li>Make Schedule for operator </li><br /></ol><br /><p><strong>Requirements :</strong></p><br /><ol><br /><li>Min SMK / D3</li><br /><li>Min 1 years experience</li><br /><li>Familiar with MS Office</li><br /></ol><br /><p><strong>To be located at Tarjun (Kalimantan Selatan)</strong></p><br /><p><strong>Roaster : 12 week On – 4 week Off (back to Jakarta)</strong></p>-,,1030991741,false,false,Operator Leader Site Plant Tarjun (Kalimantan Selatan),https://www.jobstreet.co.id/id/job/operator-leader-site-plant-tarjun-kalimantan-selatan-1030991741?token=0~a257331c-6435-4089-92b0-e95c5ea3e112&sectionRank=26&jobId=jobstreet-id-job-1030991741,Jakarta Barat,2022-04-14T15:40:46Z,,2 minutes ago,,,monthly,,,
auto_inclusion,"507,105","Pendidikan/Pelatihan,Pendidikan",1707,Marriott International,false,"<div><br /><b>Posting Date</b> Apr 05, 2022<br /><b>Job Number</b> 22053***<br /><b>Job Category</b> Food and Beverage &amp; Culinary<br /><b>Location</b> Renaissance Bali Nusa Dua Resort, Kawasan Pariwisata Lot SW 4 &amp; 5, Bali, Bali, Indonesia VIEW ON MAP<br /><b>Brand</b> Renaissance Hotels<br /><b>Schedule</b> Full-Time<br /><b>Relocation?</b> N<br /><b>Position Type</b> Non-Management<br /><b>Located Remotely?</b> N<div><div><div><div><div>You were always one of those curious kids who opened every cabinet, peeked behind every door, and never ceased to ask ""why"" when given an explanation.  Today, you bring your personal style to every experience.  You live life to discover.  You are passionate about your neighborhood, always looking to explore the places one wouldn’t find in a travel guide. If this sounds like you, you’re in the right place.  You’ve got authentic style, natural curiosity and a warm way with people. Renaissance is not just a place to spend the night, it's a place to discover, a place in the world with style like yours.  That’s why we’re not just looking for anyone.  We’re looking for someone like you.</div></div></div></div></div><br /></div><br /><div><p><strong>POSITION SUMMARY</strong></p><p>Answer guest questions or concerns regarding the origin, vintage, and style of various wines. Check quality and quantity of all stock and supplies. Requisition all supplies. Perform bottle-for-bottle liquor restock. Communicate last call at designated closing time. Prepare drink orders for guests according to specified recipes using measuring systems. Issue, open, and serve wine/champagne bottles. Count bank at end of shift, complete designated cashier reports, resolve any discrepancies, drop off receipts, and secure bank. Obtain change required for expected business level, and keeping bank secure at all times. Secure liquors, beers, wines, coolers, cabinets, and storage areas. Anticipate and communicate replenishment needs promptly. Ensure staff is working together as a team.</p><p>Assist management in hiring, training, scheduling, evaluating, counseling, disciplining, and motivating and coaching employees; and serve as a role model. Follow all company and safety and security policies and procedures; report accidents, injuries, and unsafe work conditions to manager; and complete safety training and certifications. Ensure uniform and personal appearance are clean and professional, maintain confidentiality of proprietary information, and protect company assets. Welcome and acknowledge all guests according to company standards, anticipate and address guests’ service needs, and thank guests with genuine appreciation. Speak with others using clear and professional language. Develop and maintain positive working relationships with others, support team to reach common goals, and listen and respond appropriately to the concerns of other employees. Ensure adherence to quality expectations and standards. Read and visually verify information in a variety of formats (e.g., small print). Stand, sit, or walk for an extended period of time or for an entire work shift. Move, lift, carry, push, pull, and place objects weighing less than or equal to 50 pounds without assistance. Grasp, turn, and manipulate objects of varying size and weight, requiring fine motor skills and hand-eye coordination. Move through narrow, confined, or elevated spaces. Move over sloping, uneven, or slippery surfaces as well as up and down stairs and/or service ramps. Reach overhead and below the knees, including bending, twisting, pulling, and stooping. Perform other reasonable job duties as requested by Supervisors.</p></div>Marriott International is an equal opportunity employer. We believe in hiring a diverse workforce and sustaining an inclusive, people-first culture. We are committed to non-discrimination on any protected basis, such as disability and veteran status, or any other basis covered under applicable law.<br />-",,1031197674,false,false,Bartender,https://www.jobstreet.co.id/id/job/bartender-1031197674?token=0~a257331c-6435-4089-92b0-e95c5ea3e112&sectionRank=27&jobId=jobstreet-id-job-1031197674,Bali,2022-04-14T15:40:42Z,,2 minutes ago,,,monthly,,,
auto_inclusion,"508,191","Komputer/Teknologi Informasi,IT-Perangkat Lunak",508285,Kantar Added Value,false,"<strong>We go beyond the obvious, using intelligence, passion and creativity to inspire new thinking and shape the world we live in.</strong><br /><strong>To start a career that is out of the ordinary, please apply...</strong><br /><strong>Job Details</strong><br /><strong><b>Understand People, Inspire Growth.</b></strong><br /><strong><b>Kantar</b></strong><br /><p><b>Insight Division</b></p><br /><strong><b>Senior Research Executive, Quantitative</b></strong><br /><strong><b>South Jakarta, Indonesia</b></strong><br /><p>The primary responsibility is to provide day to day support to Directors and Managers across a range of accounts and create significant impact on our client’s businesses. As a key interface between Kantar and our clients, the role includes client engagement, consultancy, study design and analysis, driving preparation of presentations and reports as well as internal responsibilities such as project management, and coaching juniors.</p><br /><p>Kantar is the world’s leading data, insights and consulting company. We understand more about how people think, feel, shop, share, vote and view than anyone else. Combining our expertise in human understanding with advanced technologies, Kantar’s 30,000 people help the world’s leading organizations succeed and grow.</p><br /><strong><b>Insights</b></strong><br /><p>Our insights colleagues are experts in human understanding. With expertise covering brand, innovation, creative, media, commerce and customer experience, they help clients define what brands should stand for, how to disrupt and renew their offer, how to connect with audiences and how to win with consumers and customers.</p><br /><strong><b>Key Outcomes</b></strong><br /><ul><br /><li><p>Account Management – accountable for the accurate and timely delivery of account outputs including data tables, critical metrics, presentations, reports and workshops – balancing own analysis and creation of deliverables with delegating within the team.</p></li><br /><li><p>Analysis and Research Expertise – implements appropriate research solutions to drive meaningful insight for clients’ needs and their business.</p></li><br /><li><p>Client Management and Consultancy – apply expert level of knowledge and understanding of your clients and their business in all interactions with clients, and deliverables and analysis conducted for them.</p></li><br /><li><p>People Management – mentoring juniors.</p></li><br /><li><p>Business Development and Financial Management – builds good relationships and delivers to account responsibilities sufficiently to retain clients and maintain existing business.</p></li><br /></ul><br /><strong><b>Key Capabilities</b></strong><br /><ul><br /><li><p>2-3 years proven experience in Market Research agency or Research Projects or Marketing team or Consumer Insight</p></li><br /><li><p>Experience working on quantitative research projects, interpreting the findings and feeding back to clients, would be an advantage</p></li><br /><li><p>Good research knowledge – know &amp; can decide the best methods, make research design, plans and create insights</p></li><br /><li><p>Excellent verbal and written communication skills – write and deliver presentations that are engaging and insightful</p></li><br /><li><p>Good leadership skills – to mentor junior team members and ensure all people involved in the project are perform well</p></li><br /><li><p>Dedicated, energetic, and with high analytical thinking and growth mindset</p></li><br /><li><p>Comfortable dealing with data and numbers</p></li><br /></ul><br /><strong>Join Us</strong><br /><p>At Kantar we have an integrated way of rewarding our people based around a simple, clear and consistent set of principles. Our approach helps to ensure we are market competitive and also to support a pay for performance culture, where your reward and career progression opportunities are linked to what you deliver.</p><br /><p>We go beyond the obvious, using intelligence, passion and creativity to inspire new thinking and shape the world we live in. Apply for a career that’s out of the ordinary and join us.</p><br /><p>At Kantar, the diversity of our employees provides a richer environment for our employees and broader depth and breadth of thinking for our clients. Kantar is committed to inclusion and diversity, therefore we welcome applications from all sections of society and do not discriminate on the basis of age, race, religion, gender, pregnancy, sexual orientation, gender identity, disability, marital status or any other legally protected characteristics.</p><br /><p><b>PRIVACY DISCLOSURE</b>: Please note that by applying to this opportunity you consent to the personal data you provide to us to be processed and retained by The Kantar Group Limited (“Kantar”). Your details will be kept on our Internal ATS (Applicant Tracking System) for as long as is necessary for the purposes of recruitment, which may include your details being shared with the hiring manager(s) and for consideration for potential future opportunities by Kantar and its affiliate Kantar group companies. For full details of our privacy policy please visit **************</p><br /><p>Location</p>Jakarta, Menara Standard CharteredIndonesia<p>Kantar Rewards Statement</p><br /><p>At Kantar we have an integrated way of rewarding our people based around a simple, clear and consistent set of principles. Our approach helps to ensure we are market competitive and also to support a pay for performance culture, where your reward and career progression opportunities are linked to what you deliver. </p><br /><p>We go beyond the obvious, using intelligence, passion and creativity to inspire new thinking and shape the world we live in. Apply for a career that’s out of the ordinary and join us. </p><br /><p>We want to create an equality of opportunity in a fair and supportive working environment where people feel included, accepted and are allowed to flourish in a space where their mental health and well being is taken into consideration. </p><br /><p>We want to create a more diverse community to expand our talent pool, be locally representative, drive diversity of thinking and better commercial outcomes. </p><br /><p>Kantar is the world’s leading data, insights and consulting company. We understand more about how people think, feel, shop, share, vote and view than anyone else. Combining our expertise in human understanding with advanced technologies, Kantar’s 30,000 people help the world’s leading organisations succeed and grow.</p>-",,1031197711,false,false,Senior Research Executive,https://www.jobstreet.co.id/id/job/senior-research-executive-1031197711?token=0~a257331c-6435-4089-92b0-e95c5ea3e112&sectionRank=28&jobId=jobstreet-id-job-1031197711,Jakarta Raya,2022-04-14T15:40:37Z,,2 minutes ago,,,monthly,,,
auto_inclusion,"506,107","Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran",1707,Marriott International,false,"<div><br /><b>Posting Date</b> Apr 05, 2022<br /><b>Job Number</b> 22053***<br /><b>Job Category</b> Food and Beverage &amp; Culinary<br /><b>Location</b> The Ritz-Carlton Jakarta Pacific Place, Jl. Jendral Sudirman, Jakarta, Daerah Khusus Ibukota Jakarta, Indonesia VIEW ON MAP<br /><b>Brand</b> The Ritz-Carlton<br /><b>Schedule</b> Full-Time<br /><b>Relocation?</b> N<br /><b>Position Type</b> Non-Management<br /><b>Located Remotely?</b> N<div><div><div><div><div>At more than 100 award-winning properties worldwide, The Ritz-Carlton Ladies and Gentlemen create experiences so exceptional that long after a guest stays with us, the experience stays with them. As the premier worldwide provider of luxury experiences, we set the standard for rare and special luxury service the world over. We invite you to explore The Ritz-Carlton.</div></div></div></div></div><br /></div><br /><div><p><strong>POSITION SUMMARY</strong></p><p>Prepare breads and pastries, including preparing doughs and fillings, proofing, baking, and decorating as appropriate. Review Production sheet to understand variety of baked goods to be produced daily. Prepare and cook food according to recipes, quality and presentation standards, and food prep checklists. Maintain kitchen logs for food safety program compliance. Keep Chef informed of excess food items for planning of daily specials. Safely and appropriately use baking and measuring tools/equipment/appliances to prepare baked foods. Follow and ensure compliance with food safety handling policies and procedures, including personal hygiene procedures. Check and ensure correct temperatures of kitchen appliances and food, and report issues to management. Monitor the quality of food prepared and portions served throughout shift.</p><p>Assist management in hiring, training, scheduling, evaluating, counseling, disciplining, and motivating and coaching employees; serve as a role model. Follow all company policies and procedures, including safety and security; report accidents, injuries, and unsafe work conditions to manager; complete safety training and certifications. Ensure uniform and personal appearance are clean and professional; maintain confidentiality of proprietary information; protect company assets. Speak with others using clear and professional language and answer telephones using appropriate etiquette. Develop and maintain positive working relationships with others and support team to reach common goals; handle sensitive issues with tact, respect, and confidentiality. Serve as a department role model or mentor. Comply with quality expectations and standards. Move, lift, carry, push, pull, and place objects weighing less than or equal to 25 pounds without assistance. Move over sloping, uneven, or slippery surfaces. Reach overhead and below the knees, including bending, twisting, pulling, and stooping. Stand, sit, or walk for an extended period of time. Perform other reasonable job duties as requested by Supervisors.</p></div>Marriott International is an equal opportunity employer. We believe in hiring a diverse workforce and sustaining an inclusive, people-first culture. We are committed to non-discrimination on any protected basis, such as disability and veteran status, or any other basis covered under applicable law.<br />-",,1031197733,false,false,Demi Chef Baker,https://www.jobstreet.co.id/id/job/demi-chef-baker-1031197733?token=0~a257331c-6435-4089-92b0-e95c5ea3e112&sectionRank=29&jobId=jobstreet-id-job-1031197733,Jakarta Raya,2022-04-14T15:40:31Z,,2 minutes ago,,,monthly,,,
auto_inclusion,"508,191","Komputer/Teknologi Informasi,IT-Perangkat Lunak",432740,PT Global Digital Niaga,false,"<div><br /><div><p>As Associate Software Development Engineer-Backend in Blibli.com, you will get a lot of chance to develop and implement the newest technologies that provide the best experience for Indonesian people in shopping online. You will responsible to researching, configuring, coding and testing of applications development.</p></div><br /><div><br /><p>Bachelor degree in Computer Science, Information Technology, Engineering or Science from a reputable university (with min GPA 3.0)</p><br /><p>No minimum experience, fresh graduates are welcome</p><br /><p>Good knowledge about Algorithm, Data Structure, Database Design &amp; Version Control System, OOP, Design Pattern</p><br /><p>Ability to learn new technologies quickly and willingness to read and digest large existing source code and take ownership on complex component or subsystem</p><br /><p>Good knowledge using Spring and Java Web technology</p><br /><p>Good knowledge and hands-on experience on HTTP and TCP/IP protocol</p><br /><p>Good knowledge about application integration using RESTFul API and JSON</p><br /><p>Good knowledge about Unit Testing and Integration Testing</p><br /></div><br /></div>-",,1031075216,false,false,Associate Software Development Engineer-Backend,https://www.jobstreet.co.id/id/job/associate-software-development-engineer-backend-1031075216?token=0~a257331c-6435-4089-92b0-e95c5ea3e112&sectionRank=30&jobId=jobstreet-id-job-1031075216,Jakarta Raya,2022-04-14T15:40:27Z,,2 minutes ago,,,monthly,,,
auto_inclusion,"506,107","Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran",1707,Marriott International,false,"<div><br /><b>Posting Date</b> Apr 05, 2022<br /><b>Job Number</b> 22053***<br /><b>Job Category</b> Food and Beverage &amp; Culinary<br /><b>Location</b> The Ritz-Carlton Jakarta Pacific Place, Jl. Jendral Sudirman, Jakarta, Daerah Khusus Ibukota Jakarta, Indonesia VIEW ON MAP<br /><b>Brand</b> The Ritz-Carlton<br /><b>Schedule</b> Full-Time<br /><b>Relocation?</b> N<br /><b>Position Type</b> Non-Management<br /><b>Located Remotely?</b> N<div><div><div><div><div>At more than 100 award-winning properties worldwide, The Ritz-Carlton Ladies and Gentlemen create experiences so exceptional that long after a guest stays with us, the experience stays with them. As the premier worldwide provider of luxury experiences, we set the standard for rare and special luxury service the world over. We invite you to explore The Ritz-Carlton.</div></div></div></div></div><br /></div><br /><div><p><strong>POSITION SUMMARY</strong></p><p>Prepare breads and pastries, including preparing doughs and fillings, proofing, baking, and decorating as appropriate. Review Production sheet to understand variety of baked goods to be produced daily. Prepare and cook food according to recipes, quality and presentation standards, and food prep checklists. Maintain kitchen logs for food safety program compliance. Keep Chef informed of excess food items for planning of daily specials. Safely and appropriately use baking and measuring tools/equipment/appliances to prepare baked foods. Follow and ensure compliance with food safety handling policies and procedures, including personal hygiene procedures. Check and ensure correct temperatures of kitchen appliances and food, and report issues to management. Monitor the quality of food prepared and portions served throughout shift.</p><p>Assist management in hiring, training, scheduling, evaluating, counseling, disciplining, and motivating and coaching employees; serve as a role model. Follow all company policies and procedures, including safety and security; report accidents, injuries, and unsafe work conditions to manager; complete safety training and certifications. Ensure uniform and personal appearance are clean and professional; maintain confidentiality of proprietary information; protect company assets. Speak with others using clear and professional language and answer telephones using appropriate etiquette. Develop and maintain positive working relationships with others and support team to reach common goals; handle sensitive issues with tact, respect, and confidentiality. Serve as a department role model or mentor. Comply with quality expectations and standards. Move, lift, carry, push, pull, and place objects weighing less than or equal to 25 pounds without assistance. Move over sloping, uneven, or slippery surfaces. Reach overhead and below the knees, including bending, twisting, pulling, and stooping. Stand, sit, or walk for an extended period of time. Perform other reasonable job duties as requested by Supervisors.</p></div>Marriott International is an equal opportunity employer. We believe in hiring a diverse workforce and sustaining an inclusive, people-first culture. We are committed to non-discrimination on any protected basis, such as disability and veteran status, or any other basis covered under applicable law.<br />-",,1031197733,false,false,Demi Chef Baker,https://www.jobstreet.co.id/id/job/demi-chef-baker-1031197733?token=0~5084f7e2-c00d-4553-9cbe-b144e305258d&sectionRank=31&jobId=jobstreet-id-job-1031197733,Jakarta Raya,2022-04-14T15:40:31Z,,2 minutes ago,,,monthly,,,
auto_inclusion,"508,191","Komputer/Teknologi Informasi,IT-Perangkat Lunak",432740,PT Global Digital Niaga,false,"<div><br /><div><p>As Associate Software Development Engineer-Backend in Blibli.com, you will get a lot of chance to develop and implement the newest technologies that provide the best experience for Indonesian people in shopping online. You will responsible to researching, configuring, coding and testing of applications development.</p></div><br /><div><br /><p>Bachelor degree in Computer Science, Information Technology, Engineering or Science from a reputable university (with min GPA 3.0)</p><br /><p>No minimum experience, fresh graduates are welcome</p><br /><p>Good knowledge about Algorithm, Data Structure, Database Design &amp; Version Control System, OOP, Design Pattern</p><br /><p>Ability to learn new technologies quickly and willingness to read and digest large existing source code and take ownership on complex component or subsystem</p><br /><p>Good knowledge using Spring and Java Web technology</p><br /><p>Good knowledge and hands-on experience on HTTP and TCP/IP protocol</p><br /><p>Good knowledge about application integration using RESTFul API and JSON</p><br /><p>Good knowledge about Unit Testing and Integration Testing</p><br /></div><br /></div>-",,1031075216,false,false,Associate Software Development Engineer-Backend,https://www.jobstreet.co.id/id/job/associate-software-development-engineer-backend-1031075216?token=0~5084f7e2-c00d-4553-9cbe-b144e305258d&sectionRank=32&jobId=jobstreet-id-job-1031075216,Jakarta Raya,2022-04-14T15:40:27Z,,2 minutes ago,,,monthly,,,
auto_inclusion,"508,191","Komputer/Teknologi Informasi,IT-Perangkat Lunak",432740,PT Global Digital Niaga,false,"<div><br /><div><br /><p>Responsibility: </p><br /><ul><br /><li>Participate the entire software development life-cycle. From architecture design to implementation and testing, as well maintenance of our products</li><br /><li>Focus on Non functional Requirement - NFR aspect.</li><br /><li>Write clean, maintainable and high-performance code to support the growing number of users</li><br /><li>Propose engineering design especially for feature or project that have high complexity.</li><br /><li>Guide junior engineer to implement best practice and spread the knowledge across the team</li><br /><li>Collaborate across division to make sure deliverable of feature /project.</li><br /></ul><br /></div><br /><div><br /><ul><br /><li>Bachelor degree in Computer Science, Information Technology, Engineering or Science from a reputable university</li><br /><li>Strong knowledge about Algorithm, Data Structure, Database Design &amp; Version Control System, OOP, Design Pattern</li><br /><li>8+ years of experience in dedicated Java(+Spring Boot) projects,</li><br /><li>Deep understanding of microservice architecture and its challenges.</li><br /><li>Strong knowledge of back-end technology using redis (In-Memory cache), kafka (Message broker), MongoDB (NO-SQL), postgresql (RDBMS).</li><br /><li>Strong knowledge about application integration using RESTFul API and JSON</li><br /><li>Hands-on experience developing complex systems for complex business domains through well-considered technology choices that have been successfully delivered to customers</li><br /><li>Experience taking a leading role in building complex software systems that have been successfully delivered to customers</li><br /><li>Experience in communicating with users, other technical teams, and senior management to collect requirements, describe software product features, technical designs, and product strategy</li><br /><li>Experience mentoring junior software engineers to improve their skills, and make them more effective, product software engineers</li><br /><li>Experience influencing software engineers best practices within your team</li><br /><li>Knowledge of professional software engineering practices &amp; best practices for the full software development life cycle, including coding standards, code reviews, source control management, build processes, testing, and operations. Are kept at very high standards.</li><br /><li>Familiarity with any cloud platforms, e.g GCP, AWS, Azure - plus value</li><br /><li>Familiarity with containerization (Kubernetes and Dockerfile).- plus value</li><br /><li>Deep understanding of CI/CD concepts.- plus value</li><br /></ul><br /></div><br /></div>-",,1031075207,false,false,Principal Software Development Engineer-Backend,https://www.jobstreet.co.id/id/job/principal-software-development-engineer-backend-1031075207?token=0~5084f7e2-c00d-4553-9cbe-b144e305258d&sectionRank=33&jobId=jobstreet-id-job-1031075207,Jakarta Raya,2022-04-14T15:40:27Z,,2 minutes ago,,,monthly,,,
auto_inclusion,"508,193","Komputer/Teknologi Informasi,IT-Admin Jaringan/Sistem/Database",437207,SOS Children’s Villages Indonesia,false,"<div><div><p>The main aim is to maintain the website and develop a user-friendly system to increase public recognition and awareness with the overall goal to support fundraising and donation activities digitally.</p></div></div><br /><div><p>Job Descriptions:</p></div><br /><div><li>Develop, organize, monitor, and maintain web content plan </li><br /><li>Update the website regularly according to the needs of the National Association</li><br /><li>Create email marketing HTML to support spreading information to donors and partners</li><br /><li>Explore the website to make it user friendly for donors to donate and use payment gateway</li><br /><li>Coordination with International Team to evaluate the website and fix the problems</li><br /><li>Responsible for other work as directed by superiors</li><br /></div><br /><div><p><br /><br />Qualifications:</p></div><br /><div><li>Minimum 1-2 years of working experience in the related field </li><br /><li>Familiar with Wordpress, HTML, CSS, CMS</li><br /><li>Ability to keep learning and adapt new technologies</li><br /><li>Able to self-motivate and work independently</li><br /><li>Having good communication skills</li><br /><li>Fluent in English (oral and written)</li><br /><li>Have an experience in Dreamweaver/Photoshop/Illustrator is a bonus</li><br /><li>Full time (long-term commitment) </li><br /><li>Willing to travel as and when required</li><br /></div>-",,1031072195,false,false,Web Developer & Admin SOS Children’s Villages Indonesia Placement: Jatipadang - South Jakarta,https://www.jobstreet.co.id/id/job/web-developer-admin-sos-children%E2%80%99s-villages-indonesia-placement%3A-jatipadang-south-jakarta-1031072195?token=0~5084f7e2-c00d-4553-9cbe-b144e305258d&sectionRank=34&jobId=jobstreet-id-job-1031072195,Padang,2022-04-14T15:40:22Z,,2 minutes ago,,,monthly,,,
