adType,categoriesCode,categoriesName,companyId,companyName,companyPrivate,description,employment,id,isClassified,isStandout,jobTitle,jobUrl,locations,postingDuration,postedAt,salarycurrency,salaryMin,salaryMax,salaryPeriod,salaryTerm,sellingPoints
standard,"503,145","Penjualan / Pemasaran,Penjualan Ritel",428687,PT Tatarasa Primatama,false,Deskripsi Pekerjaan: Merumuskan perencanaan strategi untuk mengembangkan Penjualan. Mencapai target penjualan yang menjadi tanggung jawabnya....,full_time,3736594,false,false,SALES MANAGER (FLAVOURS & HVP),https://www.jobstreet.co.id/id/job/sales-manager-flavours-hvp-3736594?token=0~e4c7c5a6-d523-4441-a3d0-b170ca560a23&sectionRank=11&jobId=jobstreet-id-job-3736594,"Jakarta Raya,Banten",an hour ago,2021-12-29T17:00:00Z,,,,monthly,,
standard,"501,131","Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan",jobstreet-id-296117,Sukahati cafe,false,"Deskripsi Pekerjaan Memelihara laporan keuangan, catatan, dan akun buku besar, Mempersiapkan entri jurnal, analisis dan rekonsiliasi akun dan membantu...",full_time,3736552,false,false,ACCOUNTING,https://www.jobstreet.co.id/id/job/accounting-3736552?token=0~e4c7c5a6-d523-4441-a3d0-b170ca560a23&sectionRank=12&jobId=jobstreet-id-job-3736552,Cibinong,an hour ago,2021-12-29T17:00:00Z,IDR,4000000,5600000,monthly,,
standout,"503,139","Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis",432496,FIFGROUP,false,Persyaratan : Pendidikan minimal SMA/SMK Mempunyai SIM C Mempunyai HP Android minimal RAM 2GB Menyukai tantangan dan siap kerja dengan target Siap...,contract,3729178,false,true,MARKETING CREDIT EXECUTIVE (SEMARANG 3),https://www.jobstreet.co.id/id/job/marketing-credit-executive-semarang-3-3729178?token=0~e4c7c5a6-d523-4441-a3d0-b170ca560a23&sectionRank=13&jobId=jobstreet-id-job-3729178,Semarang,an hour ago,2021-12-29T17:00:00Z,IDR,2800000,3000000,monthly,,"GAJI,INSENTIF,JENJANG KARIR"
standout,"503,142","Penjualan / Pemasaran,Penjualan - Korporasi",428796,PT Tridecca Indonesia,false,Kualifikasi : Usia maksimal 40 tahun Berpengalaman minimal 1 tahun Sales Project Memiliki kendaraan pribadi Menguasai wilayah Jabodetabek + Serang...,full_time,3736343,false,true,SALES PROJECT FURNITURE INTERIOR & FILLING,https://www.jobstreet.co.id/id/job/sales-project-furniture-interior-filling-3736343?token=0~e4c7c5a6-d523-4441-a3d0-b170ca560a23&sectionRank=14&jobId=jobstreet-id-job-3736343,"Jakarta Raya,Tangerang",an hour ago,2021-12-29T17:00:00Z,IDR,4500000,5000000,monthly,,"Tunjangan BPJS Ketenagakerjaan & Kesehatan,setelah masa probation,THR (Tunjangan Hari Raya)"
standout,"510,197","Manufaktur,Penjaminan Kualitas / QA",427782,PT Muramoto Elektronika Indonesia,false,Responsibilities :  Calculation machining process costs Measure and check the quality of work Control adminitration departement  Requirements :...,full_time,3736323,false,true,QUALITY ASSURANCE,https://www.jobstreet.co.id/id/job/quality-assurance-3736323?token=0~e4c7c5a6-d523-4441-a3d0-b170ca560a23&sectionRank=15&jobId=jobstreet-id-job-3736323,Bekasi,an hour ago,2021-12-29T17:00:00Z,,,,monthly,,
standout,"510,140","Manufaktur,Pembelian/Manajemen Material",427782,PT Muramoto Elektronika Indonesia,false,"Responsibilities : Maintain data master, BOM, and others Perform data Material Requirement Plan (MRP) Perform data Simulation Stock, Delivery Schedule...",full_time,3736352,false,true,PROCUREMENT CONTROL,https://www.jobstreet.co.id/id/job/procurement-control-3736352?token=0~e4c7c5a6-d523-4441-a3d0-b170ca560a23&sectionRank=16&jobId=jobstreet-id-job-3736352,Bekasi,an hour ago,2021-12-29T17:00:00Z,,,,monthly,,
standout,"503,139","Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis",426459,PT BPRS Al Salaam Amal Salman,false,Job Responsibility: Responsible for conducting marketing activities for company products. Responsible for conducting survey activities to prospective...,full_time,3736223,false,true,ACCOUNT OFFICER DEVELOPMENT PROGRAM (AODP),https://www.jobstreet.co.id/id/job/account-officer-development-program-aodp-3736223?token=0~e4c7c5a6-d523-4441-a3d0-b170ca560a23&sectionRank=17&jobId=jobstreet-id-job-3736223,"Jakarta Raya,Depok,Tangerang",an hour ago,2021-12-29T17:00:00Z,IDR,4800000,6720000,monthly,,"Paket remunerasi yang menarik,Budaya kerja yang islami,Kesempatan yang luas untuk pengembangan karir"
standout,"503,139","Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis",jobstreet-id-245115,PT Cantik Adalah Aku,false,"JS NAIL SUPPLIES &amp; ACADEMY IS LOOKING FOR A BRAND MANAGERFull time, mon-fri 09.00-18.00Basic sallary + monthly &amp; yearly bonusQualification :...",full_time,3736653,false,true,BRAND MANAGER FOR JS NAIL SUPPLIES & ACADEMY,https://www.jobstreet.co.id/id/job/brand-manager-for-js-nail-supplies-academy-3736653?token=0~e4c7c5a6-d523-4441-a3d0-b170ca560a23&sectionRank=18&jobId=jobstreet-id-job-3736653,Tangerang,an hour ago,2021-12-29T16:38:56Z,IDR,7000000,14000000,monthly,,"Monthly bonus (target based),Yearly bonus"
standard,"514,116","Lainnya,Lainnya/Kategori tidak tersedia",jobstreet-id-344851,Green Laundry,false,"Kualifikasi : Memiliki pengalaman dibidang Laundry lebih diutamakan Tidak ada batasan usia Jujur, disiplin dan bertanggung jawab Ramah dan rajin Mampu...",full_time,3736652,false,false,Karyawan Laundry,https://www.jobstreet.co.id/id/job/karyawan-laundry-3736652?token=0~e4c7c5a6-d523-4441-a3d0-b170ca560a23&sectionRank=19&jobId=jobstreet-id-job-3736652,Medan,an hour ago,2021-12-29T16:30:26Z,,,,monthly,,
auto_inclusion,"509,195","Teknik,Mekanikal",jobstreet-id-67595,PT Securiko Indonesia Surabaya,false,"Job Description :- Menjual produk baja dan valve piping - Mempromosikan mesin milling, mesin grinding, dan pengerasan baja - Membuat laporan kerja per...",,1030052988,false,false,Sales Mechanical Engineer,https://www.jobstreet.co.id/id/job/sales-mechanical-engineer-1030052988?token=0~e4c7c5a6-d523-4441-a3d0-b170ca560a23&sectionRank=20&jobId=jobstreet-id-job-1030052988,Surabaya,an hour ago,2021-12-29T16:00:17Z,,,,monthly,,
auto_inclusion,"503,139","Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis",455490,PT Shell Indonesia,false,What's the roleGrease is Shell’s premium offer specifically designed to ensure our customers can generate additional value in their business. In the...,,1030053018,false,false,Grease & Key Account Bus. Dev. Advisor,https://www.jobstreet.co.id/id/job/grease-key-account-bus-dev-advisor-1030053018?token=0~e4c7c5a6-d523-4441-a3d0-b170ca560a23&sectionRank=21&jobId=jobstreet-id-job-1030053018,Jakarta Raya,2 hours ago,2021-12-29T15:59:21Z,,,,monthly,,
auto_inclusion,"510,115","Manufaktur,Pemeliharaan",jobstreet-id-27839,PT Liebherr Indonesia Perkasa,false,To carry out all aspects of excavator maintenance scheduled and unscheduled to customer Liebherr excavator fleet. We are looking for you as: Carry out...,,1030052975,false,false,Technician 2.1,https://www.jobstreet.co.id/id/job/technician-2-1-1030052975?token=0~e4c7c5a6-d523-4441-a3d0-b170ca560a23&sectionRank=22&jobId=jobstreet-id-job-1030052975,Indonesia,2 hours ago,2021-12-29T15:59:14Z,,,,monthly,,
auto_inclusion,"503,142","Penjualan / Pemasaran,Penjualan - Korporasi",439366,PT Maple Trust,false,"You are as unique as your background, experience and point of view. Here, you’ll be encouraged, empowered and challenged to be your best self. You'll...",,1030052985,false,false,Regional Sales Manager,https://www.jobstreet.co.id/id/job/regional-sales-manager-1030052985?token=0~e4c7c5a6-d523-4441-a3d0-b170ca560a23&sectionRank=23&jobId=jobstreet-id-job-1030052985,Jakarta Selatan,2 hours ago,2021-12-29T15:58:40Z,,,,monthly,,
auto_inclusion,"502,137","Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR",2614,PT Boehringer Ingelheim Indonesia,false,Boehringer Ingelheim is an equal opportunity global employer who takes pride in maintaining a diverse and inclusive culture. We embrace diversity of...,,1030052960,false,false,Internship Program 2022,https://www.jobstreet.co.id/id/job/internship-program-2022-1030052960?token=0~e4c7c5a6-d523-4441-a3d0-b170ca560a23&sectionRank=24&jobId=jobstreet-id-job-1030052960,Jawa Tengah,2 hours ago,2021-12-29T15:57:44Z,,,,monthly,,
auto_inclusion,"508,193","Komputer/Teknologi Informasi,IT-Admin Jaringan/Sistem/Database",289980,Prudential Corporation Asia,false,"At Prudential, we understand that success comes from the talent and commitment of our people. Together, we have a shared vision in securing the future...",,1030052968,false,false,Internship - Experience Study & Data Analytic,https://www.jobstreet.co.id/id/job/internship-experience-study-data-analytic-1030052968?token=0~e4c7c5a6-d523-4441-a3d0-b170ca560a23&sectionRank=25&jobId=jobstreet-id-job-1030052968,Jakarta Raya,2 hours ago,2021-12-29T15:49:47Z,,,,monthly,,
auto_inclusion,"502,137","Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR",1040,Phillip Morris Latinoamérica,false,MAKE HISTORY WITH US! We’ve chosen to do something incredible. We’re totally transforming our business and building our future on smoke-free products...,,1029962129,false,false,Talent Acquisition Executive - Employer Branding,https://www.jobstreet.co.id/id/job/talent-acquisition-executive-employer-branding-1029962129?token=0~e4c7c5a6-d523-4441-a3d0-b170ca560a23&sectionRank=26&jobId=jobstreet-id-job-1029962129,Indonesia,2 hours ago,2021-12-29T15:49:43Z,,,,monthly,,
auto_inclusion,"508,193","Komputer/Teknologi Informasi,IT-Admin Jaringan/Sistem/Database",jobstreet-id-1000034212,Exis,false,Industry: IT ServicesWork Experience: 1-3 yearsSalary: USD 300/MonthCity: pandaanState/Province: East javaZip/Postal Code: 67156Job Description•...,,1029962166,false,false,Full time,https://www.jobstreet.co.id/id/job/full-time-1029962166?token=0~e4c7c5a6-d523-4441-a3d0-b170ca560a23&sectionRank=27&jobId=jobstreet-id-job-1029962166,Pasuruan,2 hours ago,2021-12-29T15:48:57Z,,,,monthly,,
auto_inclusion,"501,135","Akuntansi / Keuangan,Perbankan / Jasa Finansial ",438758,PT Bank UOB Indonesia,false,United Overseas Bank Limited (UOB) is a leading bank in Asia with a global network of more than 500 branches and offices in 19 countries and...,full_time,1030052981,false,false,Operation Business Analyst,https://www.jobstreet.co.id/id/job/operation-business-analyst-1030052981?token=0~e4c7c5a6-d523-4441-a3d0-b170ca560a23&sectionRank=28&jobId=jobstreet-id-job-1030052981,Indonesia,2 hours ago,2021-12-29T15:48:54Z,,,,monthly,,
auto_inclusion,"502,133","Sumber Daya Manusia/Personalia,Staf / Administrasi umum",346108,CBI-electric,false,Job Overview:Hiring for collect and input data Scaffolding Request FormKey Responsibility/Accountability: Collect and organize scaffolding Request...,,1029962124,false,false,Administrative Assistant,https://www.jobstreet.co.id/id/job/administrative-assistant-1029962124?token=0~e4c7c5a6-d523-4441-a3d0-b170ca560a23&sectionRank=29&jobId=jobstreet-id-job-1029962124,"Batam,Riau",2 hours ago,2021-12-29T15:48:54Z,,,,monthly,,
auto_inclusion,"508,191","Komputer/Teknologi Informasi,IT-Perangkat Lunak",17756,The World Bank,false,"Organization:The World BankCountry:IndonesiaCity:JakartaOffice:World Bank Jakarta, IndonesiaE T Consultant- Digital DevelopmentJob #:...",,1029962127,false,false,"Extended Term Consultant- Digital Development, Jakarta, Indonesia",https://www.jobstreet.co.id/id/job/extended-term-consultant-digital-development-jakarta-indonesia-1029962127?token=0~e4c7c5a6-d523-4441-a3d0-b170ca560a23&sectionRank=30&jobId=jobstreet-id-job-1029962127,Jakarta Raya,2 hours ago,2021-12-29T15:48:54Z,,,,monthly,,
auto_inclusion,"508,191","Komputer/Teknologi Informasi,IT-Perangkat Lunak",508601,Xendit,false,"Xendit provides payment infrastructure across Southeast Asia, with a focus on Indonesia and the Philippines. We process payments, power marketplaces,...",,1029962182,false,false,Senior Software Engineer - Store Channels,https://www.jobstreet.co.id/id/job/senior-software-engineer-store-channels-1029962182?token=0~fa6fb197-0bb5-404c-b7bc-5271a81863c8&sectionRank=31&jobId=jobstreet-id-job-1029962182,Jakarta Raya,2 hours ago,2021-12-29T15:48:49Z,,,,monthly,,
auto_inclusion,"502,133","Sumber Daya Manusia/Personalia,Staf / Administrasi umum",289980,Prudential Corporation Asia,false,"At Prudential, we understand that success comes from the talent and commitment of our people. Together, we have a shared vision in securing the future...",,1030052971,false,false,Apprenticeship - PMN,https://www.jobstreet.co.id/id/job/apprenticeship-pmn-1030052971?token=0~fa6fb197-0bb5-404c-b7bc-5271a81863c8&sectionRank=32&jobId=jobstreet-id-job-1030052971,Jakarta Raya,2 hours ago,2021-12-29T15:48:45Z,,,,monthly,,
auto_inclusion,"510,197","Manufaktur,Penjaminan Kualitas / QA",521853,Asia Inspection,false,Are you a product inspection professional with a fundamental understanding of the Footwear industry? Do you have practical experience applying AQL...,,1030052958,false,false,FT Quality Inspector- Indonesia,https://www.jobstreet.co.id/id/job/ft-quality-inspector-indonesia-1030052958?token=0~fa6fb197-0bb5-404c-b7bc-5271a81863c8&sectionRank=33&jobId=jobstreet-id-job-1030052958,Jakarta Raya,2 hours ago,2021-12-29T15:48:26Z,,,,monthly,,
auto_inclusion,"508,193","Komputer/Teknologi Informasi,IT-Admin Jaringan/Sistem/Database",22479,F5 Networks,false,Come work at a place where innovation and teamwork come together to support the most exciting missions in the world!F5 technologies are at the heart...,,1029962136,false,false,"Manager, Solutions Engineering - Indonesia",https://www.jobstreet.co.id/id/job/manager-solutions-engineering-indonesia-1029962136?token=0~fa6fb197-0bb5-404c-b7bc-5271a81863c8&sectionRank=34&jobId=jobstreet-id-job-1029962136,Jakarta Raya,2 hours ago,2021-12-29T15:48:26Z,,,,monthly,,
auto_inclusion,"512,102","Sains,Pertanian",346108,CBI-electric,false,"Provide an overall interface across all Projects in terms of manpower, materials, skills/ grades spread.Provide guidance and support to existing local...",,1029962162,false,false,Senior E&I Superintendent,https://www.jobstreet.co.id/id/job/senior-e-i-superintendent-1029962162?token=0~fa6fb197-0bb5-404c-b7bc-5271a81863c8&sectionRank=35&jobId=jobstreet-id-job-1029962162,"Batam,Riau",2 hours ago,2021-12-29T15:48:26Z,,,,monthly,,
auto_inclusion,"513,113","Layanan Kesehatan,Diagnosa/Lainnya",4020,L'Oréal,false,Would you enjoy building relationships with health professionals especially dermatologist and diving into the multichanel strategy (offline &amp;...,,1030052965,false,false,Medical Multi Channel Manager - ACD,https://www.jobstreet.co.id/id/job/medical-multi-channel-manager-acd-1030052965?token=0~fa6fb197-0bb5-404c-b7bc-5271a81863c8&sectionRank=36&jobId=jobstreet-id-job-1030052965,Jakarta Raya,2 hours ago,2021-12-29T15:48:22Z,,,,monthly,,
auto_inclusion,"503,142","Penjualan / Pemasaran,Penjualan - Korporasi",436449,PT Repex Wahana,false,"Company: FedEx Express APACJob Title: ID0471: Acct Exec-AssocJob Requisition Number: RC460027Locations:Jakarta, IndonesiaJob Category:...",full_time,1030052959,false,false,ID0471: Acct Exec-Assoc,https://www.jobstreet.co.id/id/job/id0471%3A-acct-exec-assoc-1030052959?token=0~fa6fb197-0bb5-404c-b7bc-5271a81863c8&sectionRank=37&jobId=jobstreet-id-job-1030052959,Jakarta Raya,2 hours ago,2021-12-29T15:48:22Z,,,,monthly,,
auto_inclusion,"501,135","Akuntansi / Keuangan,Perbankan / Jasa Finansial ",438758,PT Bank UOB Indonesia,false,United Overseas Bank Limited (UOB) is a leading bank in Asia with a global network of more than 500 branches and offices in 19 countries and...,full_time,1030053012,false,false,Operation PMO Head,https://www.jobstreet.co.id/id/job/operation-pmo-head-1030053012?token=0~fa6fb197-0bb5-404c-b7bc-5271a81863c8&sectionRank=38&jobId=jobstreet-id-job-1030053012,Indonesia,2 hours ago,2021-12-29T15:48:14Z,,,,monthly,,
auto_inclusion,"508,191","Komputer/Teknologi Informasi,IT-Perangkat Lunak",414113,PT Metrodata Electronics Tbk,false,"Responsible for the maintenance, configuration, and reliable operation of computer systems, network servers, and virtualization Install and upgrade...",,1030052954,false,false,DCO Spv,https://www.jobstreet.co.id/id/job/dco-spv-1030052954?token=0~fa6fb197-0bb5-404c-b7bc-5271a81863c8&sectionRank=39&jobId=jobstreet-id-job-1030052954,Jawa Timur,2 hours ago,2021-12-29T15:48:14Z,,,,monthly,,
auto_inclusion,"508,193","Komputer/Teknologi Informasi,IT-Admin Jaringan/Sistem/Database",414113,PT Metrodata Electronics Tbk,false,IT Infrastructure Level 1 Support:- 4 personil Server Support VMware- 4 personil Server Support RHEL 1 – 2 years experiences In the IT Environment 1...,,1030052957,false,false,IT Infra L1 Support - VMWare,https://www.jobstreet.co.id/id/job/it-infra-l1-support-vmware-1030052957?token=0~fa6fb197-0bb5-404c-b7bc-5271a81863c8&sectionRank=40&jobId=jobstreet-id-job-1030052957,Jakarta Barat,2 hours ago,2021-12-29T15:48:10Z,,,,monthly,,
auto_inclusion,"510,194","Manufaktur,Manufaktur",390146,PT Shopee International Indonesia,false,The People team plays a crucial organisational role in Shopee by channeling important resources to key functions in the company — from hiring the...,,1030052983,false,false,People - Office Expansion Specialist (Solo),https://www.jobstreet.co.id/id/job/people-office-expansion-specialist-solo-1030052983?token=0~fa6fb197-0bb5-404c-b7bc-5271a81863c8&sectionRank=41&jobId=jobstreet-id-job-1030052983,Jawa Tengah,2 hours ago,2021-12-29T15:48:10Z,,,,monthly,,
auto_inclusion,"505,138","Pelayanan,Pengacara / Asisten Legal",289980,Prudential Corporation Asia,false,"At Prudential, we understand that success comes from the talent and commitment of our people. Together, we have a shared vision in securing the future...",,1030052953,false,false,AM - Compliance Advisory,https://www.jobstreet.co.id/id/job/am-compliance-advisory-1030052953?token=0~fa6fb197-0bb5-404c-b7bc-5271a81863c8&sectionRank=42&jobId=jobstreet-id-job-1030052953,Jakarta Raya,2 hours ago,2021-12-29T15:47:58Z,,,,monthly,,
auto_inclusion,"510,140","Manufaktur,Pembelian/Manajemen Material",5291,KONE,false,"At KONE, we’re people on the move.Just like our escalators, elevators and doors, every day our people move in different directions. We employ over...",,1029962155,false,false,Sourcing Specialist,https://www.jobstreet.co.id/id/job/sourcing-specialist-1029962155?token=0~fa6fb197-0bb5-404c-b7bc-5271a81863c8&sectionRank=43&jobId=jobstreet-id-job-1029962155,Jakarta Raya,2 hours ago,2021-12-29T15:47:51Z,,,,monthly,,
auto_inclusion,"501,131","Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan",820,Citigroup Inc.,false,"A. New DMT Development1. Understanding of business, data requirement, prioritization2.New Code Development using SAS (190+ DMTs reports)3.Delivering...",,1029962137,false,false,Compl Bus Control Intmd Anlyst - Data Analytics,https://www.jobstreet.co.id/id/job/compl-bus-control-intmd-anlyst-data-analytics-1029962137?token=0~fa6fb197-0bb5-404c-b7bc-5271a81863c8&sectionRank=44&jobId=jobstreet-id-job-1029962137,Jakarta Raya,2 hours ago,2021-12-29T15:47:41Z,,,,monthly,,
auto_inclusion,"501,135","Akuntansi / Keuangan,Perbankan / Jasa Finansial ",820,Citigroup Inc.,false,The Business Analytics Int Analyst is a developing professional role. Deals with most problems independently and has some latitude to solve complex...,,1030053003,false,false,Data & Business Analytics,https://www.jobstreet.co.id/id/job/data-business-analytics-1030053003?token=0~fa6fb197-0bb5-404c-b7bc-5271a81863c8&sectionRank=45&jobId=jobstreet-id-job-1030053003,Jakarta Raya,2 hours ago,2021-12-29T15:47:26Z,,,,monthly,,
auto_inclusion,"503,139","Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis",426762,PT Dwi Cermat Indonesia,false,Company DescriptionCermati is a financial technology (fintech) startup based in Indonesia. Cermati simplifies the process of finding and applying for...,,1030053017,false,false,Telemarketing,https://www.jobstreet.co.id/id/job/telemarketing-1030053017?token=0~fa6fb197-0bb5-404c-b7bc-5271a81863c8&sectionRank=46&jobId=jobstreet-id-job-1030053017,Jakarta Barat,2 hours ago,2021-12-29T15:47:26Z,,,,monthly,,
auto_inclusion,"501,135","Akuntansi / Keuangan,Perbankan / Jasa Finansial ",820,Citigroup Inc.,false,The Field Sales Representative is an entry-level position responsible for meeting sales targets for financial products and services within their...,,1030052993,false,false,Citigold Acquisition Team - Medan,https://www.jobstreet.co.id/id/job/citigold-acquisition-team-medan-1030052993?token=0~fa6fb197-0bb5-404c-b7bc-5271a81863c8&sectionRank=47&jobId=jobstreet-id-job-1030052993,Medan,2 hours ago,2021-12-29T15:47:06Z,,,,monthly,,
auto_inclusion,"502,137","Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR",508601,Xendit,false,"Xendit provides payment infrastructure across Southeast Asia, with a focus on Indonesia and the Philippines. We process payments, power marketplaces,...",,1029942946,false,false,Head of People,https://www.jobstreet.co.id/id/job/head-of-people-1029942946?token=0~fa6fb197-0bb5-404c-b7bc-5271a81863c8&sectionRank=48&jobId=jobstreet-id-job-1029942946,Jakarta Raya,2 hours ago,2021-12-29T15:46:52Z,,,,monthly,,
auto_inclusion,"503,143","Penjualan / Pemasaran,Penjualan - Teknik/Teknikal/IT",451447,DGtraffic-Google Advertising Certified Partner,false,"Minimum qualifications: 10 years of experience in partner management and product go-to-market, technology sales, and/or industry experience in SaaS,...",,1029942949,false,false,"Telco Partner Development and Go-To-Market Manager, Google Cloud",https://www.jobstreet.co.id/id/job/telco-partner-development-and-go-to-market-manager-google-cloud-1029942949?token=0~fa6fb197-0bb5-404c-b7bc-5271a81863c8&sectionRank=49&jobId=jobstreet-id-job-1029942949,Jakarta Raya,2 hours ago,2021-12-29T15:46:44Z,,,,monthly,,
