adType,categoriesCode,categoriesName,companyId,companyName,companyPrivate,description,employment,id,isClassified,isStandout,jobTitle,jobUrl,locations,postingDuration,postedAt,salarycurrency,salaryMin,salaryMax,salaryPeriod,salaryTerm,sellingPoints
auto_inclusion,"508,193","Komputer/Teknologi Informasi,IT-Admin Jaringan/Sistem/Database",jobstreet-id-1000034212,Exis,false,Industry: IT ServicesWork Experience: 1-3 yearsSalary: USD 300/MonthCity: pandaanState/Province: East javaZip/Postal Code: 67156Job Description•...,,1029962166,false,false,Full time,https://www.jobstreet.co.id/id/job/full-time-1029962166?token=0~7b73efc1-0342-4297-b43b-58bea9ca216d&sectionRank=13&jobId=jobstreet-id-job-1029962166,Pasuruan,37 minutes ago,2021-12-20T16:03:45Z,,,,monthly,,
auto_inclusion,"508,193","Komputer/Teknologi Informasi,IT-Admin Jaringan/Sistem/Database",22479,F5 Networks,false,Come work at a place where innovation and teamwork come together to support the most exciting missions in the world!F5 technologies are at the heart...,,1029962136,false,false,"Manager, Solutions Engineering - Indonesia",https://www.jobstreet.co.id/id/job/manager-solutions-engineering-indonesia-1029962136?token=0~7b73efc1-0342-4297-b43b-58bea9ca216d&sectionRank=14&jobId=jobstreet-id-job-1029962136,Jakarta Raya,37 minutes ago,2021-12-20T16:03:43Z,,,,monthly,,
auto_inclusion,"508,191","Komputer/Teknologi Informasi,IT-Perangkat Lunak",17756,The World Bank,false,"Organization:The World BankCountry:IndonesiaCity:JakartaOffice:World Bank Jakarta, IndonesiaE T Consultant- Digital DevelopmentJob #:...",,1029962127,false,false,"Extended Term Consultant- Digital Development, Jakarta, Indonesia",https://www.jobstreet.co.id/id/job/extended-term-consultant-digital-development-jakarta-indonesia-1029962127?token=0~7b73efc1-0342-4297-b43b-58bea9ca216d&sectionRank=15&jobId=jobstreet-id-job-1029962127,Jakarta Raya,37 minutes ago,2021-12-20T16:03:43Z,,,,monthly,,
standout,"505,134","Pelayanan,Layanan Pelanggan",2034,Commonwealth Bank Indonesia,false,"Job Description: Conduct analysis, ensuring the completeness of the documents/data of complaints received for the purposes of investigation and/or...",full_time,3727469,false,true,First Time Resolution Analyst,https://www.jobstreet.co.id/id/job/first-time-resolution-analyst-3727469?token=0~7b73efc1-0342-4297-b43b-58bea9ca216d&sectionRank=16&jobId=jobstreet-id-job-3727469,Jakarta Raya,39 minutes ago,2021-12-20T16:01:56Z,,,,monthly,,"Outstanding career development opportunities,We reward top performers with huge bonuses,Excellent benefit"
auto_inclusion,"512,102","Sains,Pertanian",346108,CBI-electric,false,"Provide an overall interface across all Projects in terms of manpower, materials, skills/ grades spread.Provide guidance and support to existing local...",,1029962162,false,false,Senior E&I Superintendent,https://www.jobstreet.co.id/id/job/senior-e-i-superintendent-1029962162?token=0~7b73efc1-0342-4297-b43b-58bea9ca216d&sectionRank=17&jobId=jobstreet-id-job-1029962162,"Batam,Riau",39 minutes ago,2021-12-20T16:01:25Z,,,,monthly,,
auto_inclusion,"508,191","Komputer/Teknologi Informasi,IT-Perangkat Lunak",508601,Xendit,false,"Xendit provides payment infrastructure across Southeast Asia, with a focus on Indonesia and the Philippines. We process payments, power marketplaces,...",,1029962182,false,false,Senior Software Engineer - Store Channels,https://www.jobstreet.co.id/id/job/senior-software-engineer-store-channels-1029962182?token=0~7b73efc1-0342-4297-b43b-58bea9ca216d&sectionRank=18&jobId=jobstreet-id-job-1029962182,Jakarta Raya,40 minutes ago,2021-12-20T16:00:38Z,,,,monthly,,
auto_inclusion,"510,140","Manufaktur,Pembelian/Manajemen Material",5291,KONE,false,"At KONE, we’re people on the move.Just like our escalators, elevators and doors, every day our people move in different directions. We employ over...",,1029962155,false,false,Sourcing Specialist,https://www.jobstreet.co.id/id/job/sourcing-specialist-1029962155?token=0~7b73efc1-0342-4297-b43b-58bea9ca216d&sectionRank=19&jobId=jobstreet-id-job-1029962155,Jakarta Raya,41 minutes ago,2021-12-20T15:59:47Z,,,,monthly,,
auto_inclusion,"503,151","Penjualan / Pemasaran,Telesales/Telemarketing",427464,Kitabisa.com,false,"Kitabisa.com is Indonesia's most popular fundraising and donation platform for social causes. Since 2013 we've facilitated more than 14.000 campaigns,...",contract,1029956165,false,false,Admin Campaign Optimization,https://www.jobstreet.co.id/id/job/admin-campaign-optimization-1029956165?token=0~7b73efc1-0342-4297-b43b-58bea9ca216d&sectionRank=20&jobId=jobstreet-id-job-1029956165,Jakarta Raya,41 minutes ago,2021-12-20T15:59:47Z,,,,monthly,,
auto_inclusion,"502,137","Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR",1040,Phillip Morris Latinoamérica,false,MAKE HISTORY WITH US! We’ve chosen to do something incredible. We’re totally transforming our business and building our future on smoke-free products...,,1029962129,false,false,Talent Acquisition Executive - Employer Branding,https://www.jobstreet.co.id/id/job/talent-acquisition-executive-employer-branding-1029962129?token=0~7b73efc1-0342-4297-b43b-58bea9ca216d&sectionRank=21&jobId=jobstreet-id-job-1029962129,Indonesia,41 minutes ago,2021-12-20T15:59:39Z,,,,monthly,,
auto_inclusion,"502,146","Sumber Daya Manusia/Personalia,Sekretaris",379851,British Embassy Jakarta,false,Main purpose of job:Support BE Jakarta during Indonesia’s G20 Presidency on G20 VIP visit planning.They will facilitate coordination and compilation...,contract,1029942865,false,false,JKT - G20 Visits Support Officer B3(L),https://www.jobstreet.co.id/id/job/jkt-g20-visits-support-officer-b3-l-1029942865?token=0~7b73efc1-0342-4297-b43b-58bea9ca216d&sectionRank=22&jobId=jobstreet-id-job-1029942865,Jakarta Raya,41 minutes ago,2021-12-20T15:59:37Z,,,,monthly,,
auto_inclusion,"509,195","Teknik,Mekanikal",jobstreet-id-23957,Toby's Fried Chicken And Resto Ngagel,false,Job Description SummaryProviding opportunity to equip students with industrial experience.Job DescriptionEssential Responsibilities: You will gain...,,1029966192,false,false,Engineering Intern,https://www.jobstreet.co.id/id/job/engineering-intern-1029966192?token=0~7b73efc1-0342-4297-b43b-58bea9ca216d&sectionRank=23&jobId=jobstreet-id-job-1029966192,Jawa Barat,41 minutes ago,2021-12-20T15:59:36Z,,,,monthly,,
auto_inclusion,"502,137","Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR",508601,Xendit,false,"Xendit provides payment infrastructure across Southeast Asia, with a focus on Indonesia and the Philippines. We process payments, power marketplaces,...",,1029942946,false,false,Head of People,https://www.jobstreet.co.id/id/job/head-of-people-1029942946?token=0~7b73efc1-0342-4297-b43b-58bea9ca216d&sectionRank=24&jobId=jobstreet-id-job-1029942946,Jakarta Raya,41 minutes ago,2021-12-20T15:59:35Z,,,,monthly,,
auto_inclusion,"502,137","Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR",391629,TMF Group,false,Job no: 545303Work type: InternLocation: Indonesia - JakartaCategories: Client PayrollOffice Location: JakartaAdvertised: 15 Dec 2021 SE Asia Standard...,,1029942913,false,false,Intern - HR & Payroll Services,https://www.jobstreet.co.id/id/job/intern-hr-payroll-services-1029942913?token=0~7b73efc1-0342-4297-b43b-58bea9ca216d&sectionRank=25&jobId=jobstreet-id-job-1029942913,Jakarta Raya,41 minutes ago,2021-12-20T15:59:35Z,,,,monthly,,
auto_inclusion,"508,191","Komputer/Teknologi Informasi,IT-Perangkat Lunak",jobstreet-id-2157,PT Adelva Solusindo,false,Join with us!1.  Web Developer/Programmer (WP) Urgent!             Responsibility Develop web based application Requirements Working experience and...,,1029966191,false,false,Web Developer/Programmer (WP),https://www.jobstreet.co.id/id/job/web-developer-programmer-wp-1029966191?token=0~7b73efc1-0342-4297-b43b-58bea9ca216d&sectionRank=26&jobId=jobstreet-id-job-1029966191,Jakarta Pusat,41 minutes ago,2021-12-20T15:59:31Z,,,,monthly,,
auto_inclusion,"508,193","Komputer/Teknologi Informasi,IT-Admin Jaringan/Sistem/Database",433718,PT Informasi Teknologi Indonesia,false,Job description :• Check transaction status on web billers and Telegram.• able to apply the Web dashboard. • making list problem reports.• solve...,,1029962187,false,false,Customer Service,https://www.jobstreet.co.id/id/job/customer-service-1029962187?token=0~7b73efc1-0342-4297-b43b-58bea9ca216d&sectionRank=27&jobId=jobstreet-id-job-1029962187,Indonesia,41 minutes ago,2021-12-20T15:59:31Z,,,,monthly,,
auto_inclusion,"504,101","Seni/Media/Komunikasi,Seni / Desain Kreatif",396930,Quipper,false,"Job description and responsibilities: Work closely with developers, product managers, and business teams. Create wireframe, mock-ups, or prototyping...",,1029690193,false,false,Product Designer,https://www.jobstreet.co.id/id/job/product-designer-1029690193?token=0~7b73efc1-0342-4297-b43b-58bea9ca216d&sectionRank=28&jobId=jobstreet-id-job-1029690193,Jakarta Raya,41 minutes ago,2021-12-20T15:59:31Z,,,,monthly,,
auto_inclusion,"501,130","Akuntansi / Keuangan,Audit & Pajak",427288,PT Jakarta Land Management,false,Tanggung Jawab : Make company's tax report according to applicable regulation in timely manner Involve in tax compliance/Tax Administration Keep...,,1029966186,false,false,Tax Accounting,https://www.jobstreet.co.id/id/job/tax-accounting-1029966186?token=0~7b73efc1-0342-4297-b43b-58bea9ca216d&sectionRank=29&jobId=jobstreet-id-job-1029966186,Jakarta Barat,41 minutes ago,2021-12-20T15:59:16Z,,,,monthly,,
auto_inclusion,"501,135","Akuntansi / Keuangan,Perbankan / Jasa Finansial ",820,Citigroup Inc.,false,The Field Sales Representative is an entry-level position responsible for meeting sales targets for financial products and services within their...,,1029690258,false,false,Universal Banker - Surabaya,https://www.jobstreet.co.id/id/job/universal-banker-surabaya-1029690258?token=0~7b73efc1-0342-4297-b43b-58bea9ca216d&sectionRank=30&jobId=jobstreet-id-job-1029690258,Surabaya,41 minutes ago,2021-12-20T15:59:15Z,,,,monthly,,
auto_inclusion,"508,191","Komputer/Teknologi Informasi,IT-Perangkat Lunak",508285,Kantar Added Value,false,"We go beyond the obvious, using intelligence, passion and creativity to inspire new thinking and shape the world we live in.To start a career that is...",,1029942912,false,false,Senior DP Executive,https://www.jobstreet.co.id/id/job/senior-dp-executive-1029942912?token=0~827b53ee-41a8-4b6d-95b6-183f6dbc649e&sectionRank=31&jobId=jobstreet-id-job-1029942912,Jakarta Raya,41 minutes ago,2021-12-20T15:59:14Z,,,,monthly,,
auto_inclusion,"508,191","Komputer/Teknologi Informasi,IT-Perangkat Lunak",439647,PT Mid Solusi Nusantara,false,Mekari is Indonesia's no. 1 Software-as-a-Service (SaaS) company. Our mission is to empower businesses and professionals to progress effortlessly. Our...,,1029966174,false,false,Implementation Specialist - Accounting Software (Representative Bali),https://www.jobstreet.co.id/id/job/implementation-specialist-accounting-software-representative-bali-1029966174?token=0~827b53ee-41a8-4b6d-95b6-183f6dbc649e&sectionRank=32&jobId=jobstreet-id-job-1029966174,Indonesia,41 minutes ago,2021-12-20T15:59:13Z,,,,monthly,,
auto_inclusion,"508,191","Komputer/Teknologi Informasi,IT-Perangkat Lunak",508285,Kantar Added Value,false,"We go beyond the obvious, using intelligence, passion and creativity to inspire new thinking and shape the world we live in.To start a career that is...",,1029942903,false,false,DP Executive,https://www.jobstreet.co.id/id/job/dp-executive-1029942903?token=0~827b53ee-41a8-4b6d-95b6-183f6dbc649e&sectionRank=33&jobId=jobstreet-id-job-1029942903,Jakarta Raya,41 minutes ago,2021-12-20T15:59:13Z,,,,monthly,,
auto_inclusion,"501,131","Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan",508601,Xendit,false,"Xendit provides payment infrastructure across Southeast Asia, with a focus on Indonesia and the Philippines. We process payments, power marketplaces,...",,1029942928,false,false,Chief Financial Officer,https://www.jobstreet.co.id/id/job/chief-financial-officer-1029942928?token=0~827b53ee-41a8-4b6d-95b6-183f6dbc649e&sectionRank=34&jobId=jobstreet-id-job-1029942928,Jakarta Raya,41 minutes ago,2021-12-20T15:59:12Z,,,,monthly,,
auto_inclusion,"508,191","Komputer/Teknologi Informasi,IT-Perangkat Lunak",508601,Xendit,false,"Xendit provides payment infrastructure across Southeast Asia, with a focus on Indonesia and the Philippines. We process payments, power marketplaces,...",,1029690231,false,false,Junior Software Engineer - Data,https://www.jobstreet.co.id/id/job/junior-software-engineer-data-1029690231?token=0~827b53ee-41a8-4b6d-95b6-183f6dbc649e&sectionRank=35&jobId=jobstreet-id-job-1029690231,Jakarta Raya,41 minutes ago,2021-12-20T15:59:09Z,,,,monthly,,
auto_inclusion,"501,135","Akuntansi / Keuangan,Perbankan / Jasa Finansial ",820,Citigroup Inc.,false,"The Risk Collection Analyst is an intermediate-level position responsible for conducting credit reviews on collection strategy, segmentation, and...",,1029942931,false,false,Risk Collection Analyst,https://www.jobstreet.co.id/id/job/risk-collection-analyst-1029942931?token=0~827b53ee-41a8-4b6d-95b6-183f6dbc649e&sectionRank=36&jobId=jobstreet-id-job-1029942931,Jakarta Raya,41 minutes ago,2021-12-20T15:59:08Z,,,,monthly,,
auto_inclusion,"513,111","Layanan Kesehatan,Praktisi/Asisten Medis",450884,World Health Organization,false,"OBJECTIVES OF THE PROGRAMME:First COVID-19 case was identified on 2 March 2020 in Depok, West Java. From then, the virus is rapidly spread to 489...",,1029690261,false,false,Vaccination Technical Officer COVID-19,https://www.jobstreet.co.id/id/job/vaccination-technical-officer-covid-19-1029690261?token=0~827b53ee-41a8-4b6d-95b6-183f6dbc649e&sectionRank=37&jobId=jobstreet-id-job-1029690261,Indonesia,41 minutes ago,2021-12-20T15:59:08Z,,,,monthly,,
auto_inclusion,"508,191","Komputer/Teknologi Informasi,IT-Perangkat Lunak",jobstreet-id-1000008649,PT Oracle Electronical Indonesia,false,"Applicants are required to read, write, and speak the following languages: English Job SummaryOracle is at the forefront of the digital revolution. We...",,1029942916,false,false,Cloud Engineering – Strategy Accelerator Lead,https://www.jobstreet.co.id/id/job/cloud-engineering-strategy-accelerator-lead-1029942916?token=0~827b53ee-41a8-4b6d-95b6-183f6dbc649e&sectionRank=38&jobId=jobstreet-id-job-1029942916,Jakarta Raya,41 minutes ago,2021-12-20T15:59:07Z,,,,monthly,,
auto_inclusion,"501,135","Akuntansi / Keuangan,Perbankan / Jasa Finansial ",820,Citigroup Inc.,false,The Field Sales Representative is an entry-level position responsible for meeting sales targets for financial products and services within their...,,1029690226,false,false,Universal Banker - Jakarta,https://www.jobstreet.co.id/id/job/universal-banker-jakarta-1029690226?token=0~827b53ee-41a8-4b6d-95b6-183f6dbc649e&sectionRank=39&jobId=jobstreet-id-job-1029690226,Jakarta Raya,41 minutes ago,2021-12-20T15:59:06Z,,,,monthly,,
auto_inclusion,"503,139","Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis",4020,L'Oréal,false,"Responsibilities: Build, manage and develop long-term Ecommerce relationships in order to achieve the targeted sales revenue by increasing the brand’s...",,1029703836,false,false,KAM O+O,https://www.jobstreet.co.id/id/job/kam-o-o-1029703836?token=0~827b53ee-41a8-4b6d-95b6-183f6dbc649e&sectionRank=40&jobId=jobstreet-id-job-1029703836,Jakarta Raya,42 minutes ago,2021-12-20T15:58:47Z,,,,monthly,,
auto_inclusion,"501,131","Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan",820,Citigroup Inc.,false,"The Cash and Trade Proc Rep 4 is an entry level role responsible for the processing of all regular, restricted and legal transfers in coordination...",,1029690264,false,false,Cash and Trade Proc Rep,https://www.jobstreet.co.id/id/job/cash-and-trade-proc-rep-1029690264?token=0~827b53ee-41a8-4b6d-95b6-183f6dbc649e&sectionRank=41&jobId=jobstreet-id-job-1029690264,Surabaya,42 minutes ago,2021-12-20T15:58:12Z,,,,monthly,,
auto_inclusion,"508,191","Komputer/Teknologi Informasi,IT-Perangkat Lunak",508601,Xendit,false,"Xendit provides payment infrastructure across Southeast Asia, with a focus on Indonesia and the Philippines. We process payments, power marketplaces,...",,1029768049,false,false,Government Relations Senior Analyst,https://www.jobstreet.co.id/id/job/government-relations-senior-analyst-1029768049?token=0~827b53ee-41a8-4b6d-95b6-183f6dbc649e&sectionRank=42&jobId=jobstreet-id-job-1029768049,Jakarta Raya,42 minutes ago,2021-12-20T15:58:11Z,,,,monthly,,
auto_inclusion,"508,191","Komputer/Teknologi Informasi,IT-Perangkat Lunak",508285,Kantar Added Value,false,"We go beyond the obvious, using intelligence, passion and creativity to inspire new thinking and shape the world we live in.To start a career that is...",,1029768060,false,false,Senior Research Executive,https://www.jobstreet.co.id/id/job/senior-research-executive-1029768060?token=0~827b53ee-41a8-4b6d-95b6-183f6dbc649e&sectionRank=43&jobId=jobstreet-id-job-1029768060,Jakarta Raya,43 minutes ago,2021-12-20T15:57:56Z,,,,monthly,,
auto_inclusion,"508,193","Komputer/Teknologi Informasi,IT-Admin Jaringan/Sistem/Database",jobstreet-id-1000008649,PT Oracle Electronical Indonesia,false,"Applicants are required to read, write, and speak the following languages: English In this role, you will be guiding prospective clients and customers...",,1029768098,false,false,Senior Technology Solution & Cloud Architect,https://www.jobstreet.co.id/id/job/senior-technology-solution-cloud-architect-1029768098?token=0~827b53ee-41a8-4b6d-95b6-183f6dbc649e&sectionRank=44&jobId=jobstreet-id-job-1029768098,Indonesia,43 minutes ago,2021-12-20T15:57:56Z,,,,monthly,,
auto_inclusion,"503,145","Penjualan / Pemasaran,Penjualan Ritel",1040,Phillip Morris Latinoamérica,false,MAKE HISTORY WITH US! We’ve chosen to do something incredible. We’re totally transforming our business and building our future on smoke-free products...,,1029768135,false,false,Supervisor Retail Engagement - Mataram,https://www.jobstreet.co.id/id/job/supervisor-retail-engagement-mataram-1029768135?token=0~827b53ee-41a8-4b6d-95b6-183f6dbc649e&sectionRank=45&jobId=jobstreet-id-job-1029768135,Indonesia,43 minutes ago,2021-12-20T15:57:55Z,,,,monthly,,
auto_inclusion,"502,133","Sumber Daya Manusia/Personalia,Staf / Administrasi umum",427464,Kitabisa.com,false,"Jobdesc- Assist People Operations for compiling new Employee Data, Facility Documentation and Administration Process- Responsible for Intern Contract-...",internship,1029768078,false,false,HR Operations Intern,https://www.jobstreet.co.id/id/job/hr-operations-intern-1029768078?token=0~827b53ee-41a8-4b6d-95b6-183f6dbc649e&sectionRank=46&jobId=jobstreet-id-job-1029768078,Jakarta Raya,43 minutes ago,2021-12-20T15:57:54Z,,,,monthly,,
auto_inclusion,"501,130","Akuntansi / Keuangan,Audit & Pajak",427288,PT Jakarta Land Management,false,"Tanggung Jawab Tracking operations performance through financial metrics (cashflow, transactional performances). Support to solve any loss that arises...",,1029966184,false,false,Internal Auditor,https://www.jobstreet.co.id/id/job/internal-auditor-1029966184?token=0~827b53ee-41a8-4b6d-95b6-183f6dbc649e&sectionRank=47&jobId=jobstreet-id-job-1029966184,Jakarta Barat,43 minutes ago,2021-12-20T15:57:52Z,,,,monthly,,
auto_inclusion,"509,185","Teknik,Teknik Kimia",346108,CBI-electric,false,Job Overview:As FAT Technician to support FAT/Preservation Activities at QG NFPS ProjectKey Responsibility/Accountability: Responsible to operate the...,,1029875419,false,false,Senior Hook Up & Commission Tech (Instrument ),https://www.jobstreet.co.id/id/job/senior-hook-up-commission-tech-instrument-1029875419?token=0~827b53ee-41a8-4b6d-95b6-183f6dbc649e&sectionRank=48&jobId=jobstreet-id-job-1029875419,"Batam,Riau",43 minutes ago,2021-12-20T15:57:40Z,,,,monthly,,
auto_inclusion,"506,107","Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran",630,Grand Hyatt Jakarta,false,Return to SearchGrand HyattGrand Hyatt JakartaJW - JakartaBars/Restaurants/OutletsEntry Level ManagerFull-timeReq ID: JAK000407LocalShare F&amp;B Team...,,1029768134,false,false,F&B Team Leader - Outlet (Bar),https://www.jobstreet.co.id/id/job/f-b-team-leader-outlet-bar-1029768134?token=0~827b53ee-41a8-4b6d-95b6-183f6dbc649e&sectionRank=49&jobId=jobstreet-id-job-1029768134,Jakarta Raya,43 minutes ago,2021-12-20T15:57:40Z,,,,monthly,,
auto_inclusion,"504,101","Seni/Media/Komunikasi,Seni / Desain Kreatif",508601,Xendit,false,"Xendit provides payment infrastructure across Southeast Asia, with a focus on Indonesia and the Philippines. We process payments, power marketplaces,...",,1029690230,false,false,User Interface Illustrator,https://www.jobstreet.co.id/id/job/user-interface-illustrator-1029690230?token=0~827b53ee-41a8-4b6d-95b6-183f6dbc649e&sectionRank=50&jobId=jobstreet-id-job-1029690230,Jakarta Raya,43 minutes ago,2021-12-20T15:57:40Z,,,,monthly,,
