adType,categoriesCode,categoriesName,companyId,companyName,companyPrivate,description,employment,id,isClassified,isStandout,jobTitle,jobUrl,locations,postingDuration,postedAt,salarycurrency,salaryMin,salaryMax,salaryPeriod,salaryTerm,sellingPoints
standout,"503,145","Penjualan / Pemasaran,Penjualan Ritel",434279,PT Ki-Antaka Rasa,false,Deskripsi Pekerjaan : Memastikan tercapainya target penjualan sell in dan sell out yang telah diberikan pada wilayah yang menjadi tanggung jawabnya...,full_time,3721491,false,true,Head of Area Sales Bengkulu,https://www.jobstreet.co.id/id/job/head-of-area-sales-bengkulu-3721491?token=0~1fad5fbf-9093-4077-8112-be384228cc58&sectionRank=11&jobId=jobstreet-id-job-3721491,Bengkulu,an hour ago,2021-12-14T17:00:00Z,,,,monthly,,
standout,"510,194","Manufaktur,Manufaktur",437348,PT Sumber Energi Pangan,false,Plan and supervise production activities based on applicable regulations so that the process can run well Control and coordinate the planning so the...,full_time,3721322,false,true,"Operation Dept. Head (Coffee Business, Placement : Legok, Tangerang)",https://www.jobstreet.co.id/id/job/operation-dept-head-coffee-business-placement-%3A-legok-tangerang-3721322?token=0~1fad5fbf-9093-4077-8112-be384228cc58&sectionRank=12&jobId=jobstreet-id-job-3721322,Tangerang,an hour ago,2021-12-14T17:00:00Z,,,,monthly,,"Become #InsanTriputra, a member of a big holding company,Actively contributing in Indonesia's food security & farmers,We offer you #RuangUntukTumbuh"
standard,"507,105","Pendidikan/Pelatihan,Pendidikan",428988,Yayasan Bina Nusantara,false,Requirements Min. Bachelor degree Have experience in Marketing/Sales/Admission/Customer Service min 1 year Good communications skill Willing to work...,full_time,3721510,false,false,Admission BINUS Bekasi,https://www.jobstreet.co.id/id/job/admission-binus-bekasi-3721510?token=0~1fad5fbf-9093-4077-8112-be384228cc58&sectionRank=13&jobId=jobstreet-id-job-3721510,Bekasi,an hour ago,2021-12-14T17:00:00Z,,,,monthly,,
standard,"502,133","Sumber Daya Manusia/Personalia,Staf / Administrasi umum",428988,Yayasan Bina Nusantara,false,"Requirements Minimum Master Degree in Chinese Department Have passion in education Excellent reading, speaking, listening and writing skills in...",part_time,3721565,false,false,Associate Faculty Member - Chinese Department,https://www.jobstreet.co.id/id/job/associate-faculty-member-chinese-department-3721565?token=0~1fad5fbf-9093-4077-8112-be384228cc58&sectionRank=14&jobId=jobstreet-id-job-3721565,Jakarta Raya,an hour ago,2021-12-14T17:00:00Z,,,,monthly,,
standout,"508,193","Komputer/Teknologi Informasi,IT-Admin Jaringan/Sistem/Database",jobstreet-id-73591,PT Anacraft Technology Solution,false,If you have any below qualification or experience: Certified OpenStack Administrator Red Hat Certified Specialist in OpenShift Administration Red Hat...,full_time,3721599,false,true,Cloud System Engineer,https://www.jobstreet.co.id/id/job/cloud-system-engineer-3721599?token=0~1fad5fbf-9093-4077-8112-be384228cc58&sectionRank=15&jobId=jobstreet-id-job-3721599,"Bekasi,Jakarta Raya",an hour ago,2021-12-14T17:00:00Z,,,,monthly,,"## Innovative work environment,## Work with prestigious customers,## Training & certifications"
standard,"507,105","Pendidikan/Pelatihan,Pendidikan",428988,Yayasan Bina Nusantara,false,Requirements Min bachelor degree of any major Good communication skills in English have experience in education would be advantages Responsibilities...,full_time,3721540,false,false,Admission Staff - BINUS Semarang,https://www.jobstreet.co.id/id/job/admission-staff-binus-semarang-3721540?token=0~1fad5fbf-9093-4077-8112-be384228cc58&sectionRank=16&jobId=jobstreet-id-job-3721540,Semarang,an hour ago,2021-12-14T17:00:00Z,,,,monthly,,
standard,"507,105","Pendidikan/Pelatihan,Pendidikan",428988,Yayasan Bina Nusantara,false,Requirements Minimum Master Degree in Management / other related area Experience in Entrepreneurship or Business Responsibilities Have passion in...,part_time,3721558,false,false,Associate Faculty Member - BINUS Entrepreneurship Center,https://www.jobstreet.co.id/id/job/associate-faculty-member-binus-entrepreneurship-center-3721558?token=0~1fad5fbf-9093-4077-8112-be384228cc58&sectionRank=17&jobId=jobstreet-id-job-3721558,Jakarta Raya,an hour ago,2021-12-14T17:00:00Z,,,,monthly,,
standout,"503,145","Penjualan / Pemasaran,Penjualan Ritel",430730,PT Atrindo Asia Global,false,KUALIFIKASI : Pendidikan Minimal SMA / SMK dari berbagai jurusan Memilki pengetahuan dan pengalaman sebagai Sales Consultant &amp; Surveyor di Pest...,full_time,3720804,false,true,"Sales Consultant & Surveyor Area Jakarta, Tangerang, Karawang, Bogor, Cirebon, Surabaya, Solo-Jogja, Malang",https://www.jobstreet.co.id/id/job/sales-consultant-surveyor-area-jakarta-tangerang-karawang-bogor-cirebon-surabaya-solo-jogja-malang-3720804?token=0~1fad5fbf-9093-4077-8112-be384228cc58&sectionRank=18&jobId=jobstreet-id-job-3720804,"Bogor,Karawang,Cirebon,Tangerang,Surabaya,Malang,Yogyakarta,Surakarta,Jakarta Raya",an hour ago,2021-12-14T17:00:00Z,,,,monthly,,"Competitive Salary and Commision,Challenging Work Environment and Working Culture,Career Growth"
standout,"509,188","Teknik,Teknik Lainnya",,,true,Menangani panel listrik Menangani wiring panel listrik Mengoperasikan Panel listrik dengan PLC Mengoperasikan sistem pompa2 dan blower Water treatment...,full_time,3720499,false,true,Tehnisi Mekanikal & Electrikal,https://www.jobstreet.co.id/id/job/tehnisi-mekanikal-electrikal-3720499?token=0~1fad5fbf-9093-4077-8112-be384228cc58&sectionRank=19&jobId=jobstreet-id-job-3720499,Jakarta Barat,an hour ago,2021-12-14T17:00:00Z,IDR,4500000,6000000,monthly,,"Mendapatkan jenjang karir, mendapat bonus proyek,Mendapatkan tunjangan luar kota"
standard,"501,130","Akuntansi / Keuangan,Audit & Pajak",jobstreet-id-340433,Provisio,false,"We are seeking the position of Internship - Tax Consultant with qualifications as follows: Final Year Students, majoring in Accounting from reputable...",internship,3721108,false,false,Internship - Tax Consultant,https://www.jobstreet.co.id/id/job/internship-tax-consultant-3721108?token=0~1fad5fbf-9093-4077-8112-be384228cc58&sectionRank=20&jobId=jobstreet-id-job-3721108,Jakarta Selatan,an hour ago,2021-12-14T17:00:00Z,,,,monthly,,
standard,"503,145","Penjualan / Pemasaran,Penjualan Ritel",451556,PT Indonusa Eka Tama,false,Kualifikasi Pendidikan minimal SMA Pengalaman sales minimal 2 thn (canvasser ATK lebih disukai) Berpenampilan menarik Target Oriented Jujur dan...,contract,3720944,false,false,Sales Canvasser,https://www.jobstreet.co.id/id/job/sales-canvasser-3720944?token=0~1fad5fbf-9093-4077-8112-be384228cc58&sectionRank=21&jobId=jobstreet-id-job-3720944,Jakarta Raya,an hour ago,2021-12-14T17:00:00Z,,,,monthly,,
standout,"508,191","Komputer/Teknologi Informasi,IT-Perangkat Lunak",jobstreet-id-44981,PT Jatelindo Perkasa Abadi,false,"Requirements:- Have 1+ years of working experience in web or mobile development- Proficiency in JavaScript, HTML, CSS- Have experience build web...",full_time,3721518,false,true,Junior Dev Frontend,https://www.jobstreet.co.id/id/job/junior-dev-frontend-3721518?token=0~1fad5fbf-9093-4077-8112-be384228cc58&sectionRank=22&jobId=jobstreet-id-job-3721518,Jakarta Raya,an hour ago,2021-12-14T17:00:00Z,,,,monthly,,
standout,"502,133","Sumber Daya Manusia/Personalia,Staf / Administrasi umum",427233,"INTER ORIENT LOGISTICS, PT",false,"Requirements : Minimum Diploma 3 or S1 graduated Fluent English, both oral &amp; written Previous experience working for a multinational Relevant...",full_time,3720890,false,true,SALES SUPPORT & PRICING,https://www.jobstreet.co.id/id/job/sales-support-pricing-3720890?token=0~1fad5fbf-9093-4077-8112-be384228cc58&sectionRank=23&jobId=jobstreet-id-job-3720890,Jakarta Raya,an hour ago,2021-12-14T17:00:00Z,,,,monthly,,
standout,"503,139","Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis",427233,"INTER ORIENT LOGISTICS, PT",false,Job Responsibilities Expand new customer base Fulfill Sales Target set by management Aggressive sales approach Active daily canvassing / customer...,full_time,3720713,false,true,BUSINESS DEVELOPMENT MANAGER – JAKARTA OFFICE,https://www.jobstreet.co.id/id/job/business-development-manager-jakarta-office-3720713?token=0~1fad5fbf-9093-4077-8112-be384228cc58&sectionRank=24&jobId=jobstreet-id-job-3720713,Jakarta Raya,an hour ago,2021-12-14T17:00:00Z,,,,monthly,,
standout,"503,139","Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis",,,true,Lowongan:Marketing jasa ambulans swasta &amp; layanan jasa medisJob description menawarkan kerja sama ambulans swasta &amp; jasa medis mencapai target...,contract,3720402,false,true,MARKETING JASA AMBULANS & LAYANAN MEDIS SWASTA,https://www.jobstreet.co.id/id/job/marketing-jasa-ambulans-layanan-medis-swasta-3720402?token=0~1fad5fbf-9093-4077-8112-be384228cc58&sectionRank=25&jobId=jobstreet-id-job-3720402,"Jakarta Raya,Jawa Timur",an hour ago,2021-12-14T17:00:00Z,IDR,3500000,5000000,monthly,,Gaji & reward sesuai kinerja
standout,"503,145","Penjualan / Pemasaran,Penjualan Ritel",jobstreet-id-65094,PT InterMitra Pelatihan Indonesia,false,Kualifikasi: Berpenampilan Menarik &amp; Rapih Bisa Berkomunikasi Baik Suka Tantangan Pengalaman Kerja di Sales atau Marketing minimal 1 Tahun Minimal...,full_time,3721598,false,true,Sales Specialist,https://www.jobstreet.co.id/id/job/sales-specialist-3721598?token=0~1fad5fbf-9093-4077-8112-be384228cc58&sectionRank=26&jobId=jobstreet-id-job-3721598,"Batam,Jakarta Raya,Depok,Bekasi,Bogor,Denpasar,Tangerang",an hour ago,2021-12-14T17:00:00Z,IDR,3200000,6200000,monthly,,"Gajih Pokok dan Variable Komisi.,Kompensasi selain gapok terdapat Asuransi dan BPJS Kesehatan,Untuk Komisi no limit, bisa menghasilkan komisi 50 jt ke atas"
standard,"511,150","Bangunan/Konstruksi,Properti/Real Estate",427361,PT. KALIMAS SARANA SUPLINDO,false,"Memberikan konsultasi &amp; solusi terbaik bagi kebutuhan jual-beli / sewa property dari owner / buyer Memasangkan iklan di internet, spanduk &amp;...",full_time,3721292,false,false,Marketing Associate,https://www.jobstreet.co.id/id/job/marketing-associate-3721292?token=0~1fad5fbf-9093-4077-8112-be384228cc58&sectionRank=27&jobId=jobstreet-id-job-3721292,Jakarta Timur,an hour ago,2021-12-14T17:00:00Z,IDR,12000000,23000000,monthly,,
standard,"501,131","Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan",437348,PT Sumber Energi Pangan,false,Review and evaluate all financial and expense reports for all business unit Ensure financial transactions accurately undertaken Monitor and doing...,full_time,3721439,false,false,"Finance & Accounting Dept. Head (Penempatan : Mega Kuningan, Jakarta)",https://www.jobstreet.co.id/id/job/finance-accounting-dept-head-penempatan-%3A-mega-kuningan-jakarta-3721439?token=0~1fad5fbf-9093-4077-8112-be384228cc58&sectionRank=28&jobId=jobstreet-id-job-3721439,Jakarta Raya,an hour ago,2021-12-14T17:00:00Z,,,,monthly,,
standout,"510,140","Manufaktur,Pembelian/Manajemen Material",438940,PT Billstone Luxury Indonesia,false,Kualifikasi:1.     Pendidikan minimal SMA/Sederajat2.     Berpengalaman kerja di warehouse retail minimal 2 tahun3.     Memiliki keterampilan dasar...,full_time,3721279,false,true,Warehouse Operator Quality Control Officer - Global Retail E-Commerce,https://www.jobstreet.co.id/id/job/warehouse-operator-quality-control-officer-global-retail-e-commerce-3721279?token=0~1fad5fbf-9093-4077-8112-be384228cc58&sectionRank=29&jobId=jobstreet-id-job-3721279,Jakarta Pusat,an hour ago,2021-12-14T17:00:00Z,IDR,4500000,5000000,monthly,,"Monthly bonus + 2 yearly bonuses,Competitive Salary,Personal Development"
standout,"508,191","Komputer/Teknologi Informasi,IT-Perangkat Lunak",jobstreet-id-44981,PT Jatelindo Perkasa Abadi,false,- Have 3+ years of working experience in backend and frontend development- Experienced build backend application using Java- Experienced build web...,full_time,3721524,false,true,Senior Developer,https://www.jobstreet.co.id/id/job/senior-developer-3721524?token=0~1fad5fbf-9093-4077-8112-be384228cc58&sectionRank=30&jobId=jobstreet-id-job-3721524,Jakarta Selatan,an hour ago,2021-12-14T17:00:00Z,IDR,8000000,10000000,monthly,,
standard,"514,116","Lainnya,Lainnya/Kategori tidak tersedia",428988,Yayasan Bina Nusantara,false,Requirements Min. Bachelor Degree in Computer Sciences / Information Technology / Information Systems Min. 6 years of working experience in related...,full_time,3721554,false,false,Associate Business Process Specialist,https://www.jobstreet.co.id/id/job/associate-business-process-specialist-3721554?token=0~57302585-8bd4-4503-b3df-5f557403cb00&sectionRank=31&jobId=jobstreet-id-job-3721554,Jakarta Raya,an hour ago,2021-12-14T17:00:00Z,,,,monthly,,
standard,"502,133","Sumber Daya Manusia/Personalia,Staf / Administrasi umum",437348,PT Sumber Energi Pangan,false,"Mengelola Official Store produk kopi di semua marketplace, mulai dari mendaftarkan produk, menuliskan deskripsi produk, dan update stock Menjawab...",contract,3721417,false,false,"Admin E-commerce (Penempatan : Legok, Tangerang)",https://www.jobstreet.co.id/id/job/admin-e-commerce-penempatan-%3A-legok-tangerang-3721417?token=0~57302585-8bd4-4503-b3df-5f557403cb00&sectionRank=32&jobId=jobstreet-id-job-3721417,Tangerang,an hour ago,2021-12-14T17:00:00Z,,,,monthly,,
standout,"503,145","Penjualan / Pemasaran,Penjualan Ritel",434279,PT Ki-Antaka Rasa,false,Memastikan tercapainya target penjualan sell in dan sell out yang telah diberikan pada wilayah yang menjadi tanggung jawabnya Melaksanakan...,full_time,3721486,false,true,Head of Area Sales (Jambi),https://www.jobstreet.co.id/id/job/head-of-area-sales-jambi-3721486?token=0~57302585-8bd4-4503-b3df-5f557403cb00&sectionRank=33&jobId=jobstreet-id-job-3721486,Jambi,an hour ago,2021-12-14T17:00:00Z,,,,monthly,,
standard,"512,102","Sains,Pertanian",437348,PT Sumber Energi Pangan,false,Memantau dan mengelola kinerja pabrik agar dapat mencapai target yang telah ditentukan Membuat dan mendelegasikan jadwal operasional dan prosedur...,full_time,3721396,false,false,Factory Manager (Penempatan : Palembang),https://www.jobstreet.co.id/id/job/factory-manager-penempatan-%3A-palembang-3721396?token=0~57302585-8bd4-4503-b3df-5f557403cb00&sectionRank=34&jobId=jobstreet-id-job-3721396,Palembang,an hour ago,2021-12-14T17:00:00Z,,,,monthly,,
standout,"509,187","Teknik,Teknik Elektro",jobstreet-id-189883,PT Hongfa Electronic Indonesia,false,"ENGINEERING &amp; ELECTRICAL :PERSYARATAN UMUM : USIA MAKSIMUM 35 TAHUN PENDIDIKAN MINIMAL S1 (TEHNIK ELEKTRO, INDUSTRI, MESIN) PENGALAMAN MINIMAL 3...",contract,3721161,false,true,ENGINEERING & ELECTRICAL STAFF,https://www.jobstreet.co.id/id/job/engineering-electrical-staff-3721161?token=0~57302585-8bd4-4503-b3df-5f557403cb00&sectionRank=35&jobId=jobstreet-id-job-3721161,Tangerang,an hour ago,2021-12-14T17:00:00Z,IDR,4500000,6300000,monthly,,"KARIR & PENGALAMAN ILMU DALAM BIDANG INDUSTRI,PERTAMA MENGEMBANGKAN LINE PRODUKSI"
standard,"501,131","Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan",439946,PT Mutiara Indah Anugrah,false,Job Description: Able to prepare and review monthly tax report and annual personal income report Able to prepare and review annual corporate income...,full_time,3720976,false,false,TAX MANAGER,https://www.jobstreet.co.id/id/job/tax-manager-3720976?token=0~57302585-8bd4-4503-b3df-5f557403cb00&sectionRank=36&jobId=jobstreet-id-job-3720976,Jakarta Pusat,an hour ago,2021-12-14T17:00:00Z,,,,monthly,,
standard,"504,101","Seni/Media/Komunikasi,Seni / Desain Kreatif",jobstreet-id-327849,Armii.id,false,Armii Group bergerak di produksi pakaian jadi dan berjualan secara online membutuhkan posisi content creator dengan spesifikasi sebagai...,full_time,3721603,false,false,Content Manager,https://www.jobstreet.co.id/id/job/content-manager-3721603?token=0~57302585-8bd4-4503-b3df-5f557403cb00&sectionRank=37&jobId=jobstreet-id-job-3721603,"Tangerang,Jakarta Raya",an hour ago,2021-12-14T16:38:24Z,IDR,4000000,5500000,monthly,,
standard,"504,101","Seni/Media/Komunikasi,Seni / Desain Kreatif",437363,PT SUMBER NATURAL INDONESIA,false,Job Description : Creates original visual media that communicates the desired feeling or message in an engaging and unified way. Create and design...,full_time,3721600,false,false,Graphic Design & Food Stylist,https://www.jobstreet.co.id/id/job/graphic-design-food-stylist-3721600?token=0~57302585-8bd4-4503-b3df-5f557403cb00&sectionRank=38&jobId=jobstreet-id-job-3721600,Jakarta Raya,an hour ago,2021-12-14T16:28:40Z,,,,monthly,,
standard,"503,142","Penjualan / Pemasaran,Penjualan - Korporasi",,,true,"We are the leading distributor of specialty chemicals (Rubber, Adhesive, Coating and others) in Indonesia.As the company is growing, we are looking...",full_time,4764191,false,false,Sales Executive (Chemicals),https://www.jobstreet.co.id/id/job/sales-executive-chemicals-4764191/origin/my?token=0~57302585-8bd4-4503-b3df-5f557403cb00&sectionRank=39&jobId=jobstreet-my-job-4764191,Jakarta Raya,2 hours ago,2021-12-14T16:00:00Z,IDR,7500000,9500000,monthly,,
auto_inclusion,"502,133","Sumber Daya Manusia/Personalia,Staf / Administrasi umum",426400,PT Bimatekno Karyatama Konsultan,false,Who we areBeca is one of the largest employee-owned professional services consultancies in the Asia-Pacific and has operated in over 70 countries....,,1029664478,false,false,Junior Scheduler,https://www.jobstreet.co.id/id/job/junior-scheduler-1029664478?token=0~57302585-8bd4-4503-b3df-5f557403cb00&sectionRank=40&jobId=jobstreet-id-job-1029664478,Jakarta Raya,2 hours ago,2021-12-14T15:58:47Z,,,,monthly,,
standout,"501,130","Akuntansi / Keuangan,Audit & Pajak",426509,PT Cahaya Mas Cemerlang,false,Kualifikasi: Min. S1 Ekonomi/ Akunting dan Pajak.(Diutamakan dari Univ.Ternama) IPK Min. 3.2 Memiliki sertifikat Brevet A &amp; B / Berpengalaman....,full_time,3721596,false,true,Staf Pajak,https://www.jobstreet.co.id/id/job/staf-pajak-3721596?token=0~57302585-8bd4-4503-b3df-5f557403cb00&sectionRank=41&jobId=jobstreet-id-job-3721596,Jakarta Timur,2 hours ago,2021-12-14T15:56:36Z,IDR,4200000,5000000,monthly,,
standard,"501,131","Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan",jobstreet-id-60192,PT Yumeida Utama,false,"Main responsibilities are: Oversee daily transactions, including accounts payable / receivable and general ledger Manage month-end and year-end...",full_time,3721595,false,false,Junior Accounting Staff,https://www.jobstreet.co.id/id/job/junior-accounting-staff-3721595?token=0~57302585-8bd4-4503-b3df-5f557403cb00&sectionRank=42&jobId=jobstreet-id-job-3721595,Medan,2 hours ago,2021-12-14T15:55:02Z,,,,monthly,,
standard,"503,139","Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis",426509,PT Cahaya Mas Cemerlang,false,Mencari pelanggan / client baru. Mengumpulkan database costumer baru. Mengembangkan perencanaan kerja dan menjalankan program marketing. Mampu...,full_time,3721594,false,false,MARKETING,https://www.jobstreet.co.id/id/job/marketing-3721594?token=0~57302585-8bd4-4503-b3df-5f557403cb00&sectionRank=43&jobId=jobstreet-id-job-3721594,Jakarta Raya,2 hours ago,2021-12-14T15:49:38Z,,,,monthly,,
auto_inclusion,"504,101","Seni/Media/Komunikasi,Seni / Desain Kreatif",jobstreet-id-190048,PT Jaya Evogad Mandiri,false,We are looking for Tiktok Content Creator.Kualifikasi: Minimal S1 (tidak sedang berkuliah) Umur Maksimal 27 tahun Mengerti foto Produk Mampu membuat...,,1029895825,false,false,Tiktok Content Creator,https://www.jobstreet.co.id/id/job/tiktok-content-creator-1029895825?token=0~57302585-8bd4-4503-b3df-5f557403cb00&sectionRank=44&jobId=jobstreet-id-job-1029895825,Yogyakarta,2 hours ago,2021-12-14T15:49:12Z,,,,monthly,,
standard,"506,107","Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran",jobstreet-id-341498,Cokelat Holic,false,Cokelat Holic Membutuhkan Crew Outlet dengan persyaratan : Usia maksimal 27 tahun. Pendidikan minimal SMA sederajat. Memiliki Smartphone dengan...,full_time,3721593,false,false,CREW OUTLET,https://www.jobstreet.co.id/id/job/crew-outlet-3721593?token=0~57302585-8bd4-4503-b3df-5f557403cb00&sectionRank=45&jobId=jobstreet-id-job-3721593,Gresik,2 hours ago,2021-12-14T15:48:45Z,,,,monthly,,
auto_inclusion,"503,142","Penjualan / Pemasaran,Penjualan - Korporasi",jobstreet-id-1000028754,Insider Indonesia,false,"Insider is a B2B SaaS company with a unique approach to multichannel experience orchestration. Recently, Insider announced its $32 Million Series C...",,1029677051,false,false,Account Manager - Indonesia,https://www.jobstreet.co.id/id/job/account-manager-indonesia-1029677051?token=0~57302585-8bd4-4503-b3df-5f557403cb00&sectionRank=46&jobId=jobstreet-id-job-1029677051,Jakarta Raya,2 hours ago,2021-12-14T15:42:30Z,,,,monthly,,
auto_inclusion,"508,191","Komputer/Teknologi Informasi,IT-Perangkat Lunak",508601,Xendit,false,"Xendit provides payment infrastructure across Southeast Asia, with a focus on Indonesia and the Philippines. We process payments, power marketplaces,...",,1029690231,false,false,Junior Software Engineer - Data,https://www.jobstreet.co.id/id/job/junior-software-engineer-data-1029690231?token=0~57302585-8bd4-4503-b3df-5f557403cb00&sectionRank=47&jobId=jobstreet-id-job-1029690231,Jakarta Raya,2 hours ago,2021-12-14T15:40:14Z,,,,monthly,,
auto_inclusion,"501,135","Akuntansi / Keuangan,Perbankan / Jasa Finansial ",820,Citigroup Inc.,false,"The Product Head Securities Services is a senior management level position responsible for managing a broad range of Product Management employees,...",,1029690282,false,false,"VP, Head of Product Securities Services",https://www.jobstreet.co.id/id/job/vp-head-of-product-securities-services-1029690282?token=0~57302585-8bd4-4503-b3df-5f557403cb00&sectionRank=48&jobId=jobstreet-id-job-1029690282,Jakarta Raya,2 hours ago,2021-12-14T15:39:50Z,,,,monthly,,
