adType,categoriesCode,categoriesName,companyId,companyName,companyPrivate,description,employment,id,isClassified,isStandout,jobTitle,jobUrl,locations,postingDuration,postedAt,salarycurrency,salaryMin,salaryMax,salaryPeriod,salaryTerm,sellingPoints
standard,"501,131","Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan",jobstreet-id-331786,Varuna Entertainment (EC Executive Karaoke),false,JOB DESCRIPTION: Membuat &amp; memastikan transaksi harian sudah terinput dalam sistem sesuai dengan prosedur agar terciptanya daily closing report...,full_time,3731276,false,false,Chief Accountant,https://www.jobstreet.co.id/id/job/chief-accountant-3731276?token=0~25917709-dc8e-4975-97f1-af4e71f703d6&sectionRank=17&jobId=jobstreet-id-job-3731276,Jawa Tengah,an hour ago,2021-12-23T17:00:00Z,,,,monthly,,
standard,"501,131","Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan",428263,PT Sentratek Adiprestasi,false,"SENTRATEK ADIPRESTASI, PTKami Perusahaan yang bergerak di bidang Conveyor Sistem, yang sudah berdiri sejak 25 tahun, Yang berpusat di Jakarta dan...",full_time,3730779,false,false,Accounting Staff,https://www.jobstreet.co.id/id/job/accounting-staff-3730779?token=0~25917709-dc8e-4975-97f1-af4e71f703d6&sectionRank=18&jobId=jobstreet-id-job-3730779,Jakarta Pusat,an hour ago,2021-12-23T17:00:00Z,IDR,4000000,5600000,monthly,,
standard,"502,137","Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR",437348,PT Sumber Energi Pangan,false,Memuat peraturan dan ketentuan perusahaan sesuai dengan kebutuhan sehingga karyawan mendapatkan guidance yang baik untuk memenuhi hak dan kewajiban...,full_time,3731392,false,false,"HRBP & Industrial Relation Officer (Penempatan : Mega Kuningan, Jakarta Selatan)",https://www.jobstreet.co.id/id/job/hrbp-industrial-relation-officer-penempatan-%3A-mega-kuningan-jakarta-selatan-3731392?token=0~25917709-dc8e-4975-97f1-af4e71f703d6&sectionRank=19&jobId=jobstreet-id-job-3731392,Jakarta Selatan,an hour ago,2021-12-23T17:00:00Z,,,,monthly,,
standard,"508,191","Komputer/Teknologi Informasi,IT-Perangkat Lunak",438458,PT XSIS MITRA UTAMA - Recruitment Center,false,The candidate will be assigned to one of company in Equine Technologies GroupResponsible for achieving the profit target for related product groups in...,contract,3729623,false,false,IT - Product Sales,https://www.jobstreet.co.id/id/job/it-product-sales-3729623?token=0~25917709-dc8e-4975-97f1-af4e71f703d6&sectionRank=20&jobId=jobstreet-id-job-3729623,Jakarta Raya,an hour ago,2021-12-23T17:00:00Z,IDR,6000000,12000000,monthly,,
standout,"511,180","Bangunan/Konstruksi,Arsitek/Desain Interior",jobstreet-id-59563,"Asa Adiguna, PT",false,"TUGAS DAN TANGGUNG JAWAB·         Membuat gambar-gambar teknis dari awal perencanan, pelaksanaan, akhir pekerjaan (for construction drawing, shop...",full_time,3731212,false,true,DRAFTER FURNITURE (Office Project),https://www.jobstreet.co.id/id/job/drafter-furniture-office-project-3731212?token=0~25917709-dc8e-4975-97f1-af4e71f703d6&sectionRank=21&jobId=jobstreet-id-job-3731212,Jakarta Pusat,an hour ago,2021-12-23T17:00:00Z,,,,monthly,,"Wide Career Path Opportunity,Improving Technical and Management Skill,Comfort and Friendly Environment"
standard,"503,145","Penjualan / Pemasaran,Penjualan Ritel",jobstreet-id-343451,PT Spasium Kreasi INdonesia,false,"Perusahaan yang bergerak di bidang pembuatan patung, karya seni dan asesoris interior, membuka lowongan SALES EXECUTIVE dengan penempatan di Semarang....",full_time,3731385,false,false,SALES EXECUTIVE,https://www.jobstreet.co.id/id/job/sales-executive-3731385?token=0~25917709-dc8e-4975-97f1-af4e71f703d6&sectionRank=22&jobId=jobstreet-id-job-3731385,Semarang,an hour ago,2021-12-23T17:00:00Z,IDR,3000000,5000000,monthly,,
standard,"507,105","Pendidikan/Pelatihan,Pendidikan",438407,Universitas Bunda Mulia (Yayasan Pendidikan Bunda Mulia ),false,Job Descriptions: Provide the best learning experience to improve Faculty competitive advantage Be enthusiastic and passionate to carry out research...,full_time,3731100,false,false,Dosen Prodi Bahasa dan Budaya Mandarin (Ancol),https://www.jobstreet.co.id/id/job/dosen-prodi-bahasa-dan-budaya-mandarin-ancol-3731100?token=0~25917709-dc8e-4975-97f1-af4e71f703d6&sectionRank=23&jobId=jobstreet-id-job-3731100,Jakarta Utara,an hour ago,2021-12-23T17:00:00Z,,,,monthly,,
standout,"508,191","Komputer/Teknologi Informasi,IT-Perangkat Lunak",437139,PT Smartindo Integrasi System,false,"Main Responsibilities: Configure and document VMware software solutions, hardware and service solutions to meet customer objectives Develop and...",full_time,3731399,false,true,Senior VMware Solution Engineer,https://www.jobstreet.co.id/id/job/senior-vmware-solution-engineer-3731399?token=0~25917709-dc8e-4975-97f1-af4e71f703d6&sectionRank=24&jobId=jobstreet-id-job-3731399,Jakarta Raya,an hour ago,2021-12-23T17:00:00Z,,,,monthly,,
standard,"508,191","Komputer/Teknologi Informasi,IT-Perangkat Lunak",393324,PT Xtremax Teknologi Indonesia,false,"As a system/business analyst, your band of adventurers rely on you to identify and analyse our clients’ requirements and then build them in the form...",full_time,3731142,false,false,IT Business Analyst,https://www.jobstreet.co.id/id/job/it-business-analyst-3731142?token=0~25917709-dc8e-4975-97f1-af4e71f703d6&sectionRank=25&jobId=jobstreet-id-job-3731142,Bandung,an hour ago,2021-12-23T17:00:00Z,,,,monthly,,
standout,"503,145","Penjualan / Pemasaran,Penjualan Ritel",431604,PT. Cipta Harmoni Lestari,false,"Mengerjakan semua administrasi yang terkait dengan sales, marketing dan handover Pembuatan SPR, PPJB, Kwitansi dan dokumen lainnya Penginputan data...",full_time,3731373,false,true,Admin Sales Supervisor,https://www.jobstreet.co.id/id/job/admin-sales-supervisor-3731373?token=0~25917709-dc8e-4975-97f1-af4e71f703d6&sectionRank=26&jobId=jobstreet-id-job-3731373,Tangerang,an hour ago,2021-12-23T17:00:00Z,,,,monthly,,
standard,"508,191","Komputer/Teknologi Informasi,IT-Perangkat Lunak",393324,PT Xtremax Teknologi Indonesia,false,"As an Amazon Adventurer, you must be armed with the determination and fervor to conquer the Amazon forest with Powershell and other tools. This...",full_time,3731169,false,false,System Engineer,https://www.jobstreet.co.id/id/job/system-engineer-3731169?token=0~25917709-dc8e-4975-97f1-af4e71f703d6&sectionRank=27&jobId=jobstreet-id-job-3731169,Bandung,an hour ago,2021-12-23T17:00:00Z,,,,monthly,,
standard,"503,145","Penjualan / Pemasaran,Penjualan Ritel",jobstreet-id-342789,PT Karunia Pratama Distribusi,false,APA ITU SALES PROJECT ?Sales Project merupakan kegiatan menawarkan material kepada project pembangunan yang sedang direncanakan maupun proses...,contract,3730697,false,false,Sales Project,https://www.jobstreet.co.id/id/job/sales-project-3730697?token=0~25917709-dc8e-4975-97f1-af4e71f703d6&sectionRank=28&jobId=jobstreet-id-job-3730697,Sidoarjo,an hour ago,2021-12-23T17:00:00Z,,,,monthly,,
standard,"505,138","Pelayanan,Pengacara / Asisten Legal",393417,PT Multirasa Nusantara (YOSHINOYA Japanese Restaurant),false,"Tugas &amp; Tanggung Jawab: Bertanggung jawab pada perpanjangan  perijinan store (TDUP, SLS). Bertanggung jawab pada perpanjangan perijinan reklame....",full_time,3731437,false,false,Staff Legal Permit,https://www.jobstreet.co.id/id/job/staff-legal-permit-3731437?token=0~25917709-dc8e-4975-97f1-af4e71f703d6&sectionRank=29&jobId=jobstreet-id-job-3731437,"Jakarta Selatan,Bekasi",an hour ago,2021-12-23T16:39:11Z,,,,monthly,,
standard,"502,137","Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR",393417,PT Multirasa Nusantara (YOSHINOYA Japanese Restaurant),false,"Tanggung Jawab: Melakukan update struktur organisasi, job description, analisa jabatan, KPI dan KRA Melakukan kroscek dan memastikan dokumen karyawan...",full_time,3731436,false,false,Organization Development,https://www.jobstreet.co.id/id/job/organization-development-3731436?token=0~25917709-dc8e-4975-97f1-af4e71f703d6&sectionRank=30&jobId=jobstreet-id-job-3731436,Jakarta Selatan,an hour ago,2021-12-23T16:25:37Z,,,,monthly,,
auto_inclusion,"501,135","Akuntansi / Keuangan,Perbankan / Jasa Finansial ",438757,PT BANK BTPN TBK,false,"PT Bank BTPN TbkBank BTPN, a member of SMBC Group is a full-line commercial bank that offers a comprehensive range of banking services in both the...",,1030001013,false,false,Corporate Acceleration Program,https://www.jobstreet.co.id/id/job/corporate-acceleration-program-1030001013?token=0~9191d33c-b2a6-4401-be26-1f0d638c4f15&sectionRank=31&jobId=jobstreet-id-job-1030001013,Jawa Barat,an hour ago,2021-12-23T16:24:01Z,,,,monthly,,
auto_inclusion,"503,139","Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis",18256,PT GfK Retail and Technology Indonesia,false,"CountryIndonesiaJob FamilyCommercialFor over 80 years, GfK has been a reliable and trusted insight partner for the world’s biggest companies and...",,1030001016,false,false,Retails Services Lead ID,https://www.jobstreet.co.id/id/job/retails-services-lead-id-1030001016?token=0~9191d33c-b2a6-4401-be26-1f0d638c4f15&sectionRank=32&jobId=jobstreet-id-job-1030001016,Jakarta Raya,an hour ago,2021-12-23T16:23:35Z,,,,monthly,,
auto_inclusion,"505,147","Pelayanan,Logistik/Rantai Pasokan",381,Thomson Reuters,false,Essential Day-to-Day Responsibilities:The work may include any of the following depending on the region the role is responsible for:• Manage the most...,,1030001030,false,false,Order Management Specialist,https://www.jobstreet.co.id/id/job/order-management-specialist-1030001030?token=0~9191d33c-b2a6-4401-be26-1f0d638c4f15&sectionRank=33&jobId=jobstreet-id-job-1030001030,Jakarta Raya,an hour ago,2021-12-23T16:20:21Z,,,,monthly,,
auto_inclusion,"502,133","Sumber Daya Manusia/Personalia,Staf / Administrasi umum",414400,UNICEF Indonesia,false,Job no: 547158Contract type: Temporary AppointmentLevel: G-4Location: IndonesiaCategories: Programme ManagementUNICEF works in some of the world’s...,,1030000973,false,false,"External Adv: Programme Assistant, GS-4, Multiple locations, Indonesia (Temporary Appointment), for Indonesians only",https://www.jobstreet.co.id/id/job/external-adv%3A-programme-assistant-gs-4-multiple-locations-indonesia-temporary-appointment-for-indonesians-only-1030000973?token=0~9191d33c-b2a6-4401-be26-1f0d638c4f15&sectionRank=34&jobId=jobstreet-id-job-1030000973,Indonesia,an hour ago,2021-12-23T16:19:34Z,,,,monthly,,
auto_inclusion,"509,195","Teknik,Mekanikal",jobstreet-id-19816,PT Procter & Gamble Home Products Indonesia,false,Overview of the jobP&amp;G is looking for a Technical Engineer and PCIS capability leader to join the team! The successful candidate will have...,,1030001029,false,false,Delivery Engineering & PCIS Capability Leader,https://www.jobstreet.co.id/id/job/delivery-engineering-pcis-capability-leader-1030001029?token=0~9191d33c-b2a6-4401-be26-1f0d638c4f15&sectionRank=35&jobId=jobstreet-id-job-1030001029,Karawang,an hour ago,2021-12-23T16:17:17Z,,,,monthly,,
auto_inclusion,"508,191","Komputer/Teknologi Informasi,IT-Perangkat Lunak",17756,The World Bank,false,"Organization:The World BankCountry:IndonesiaCity:JakartaOffice:World Bank Jakarta, IndonesiaE T Consultant- Digital DevelopmentJob #:...",,1029962127,false,false,"Extended Term Consultant- Digital Development, Jakarta, Indonesia",https://www.jobstreet.co.id/id/job/extended-term-consultant-digital-development-jakarta-indonesia-1029962127?token=0~9191d33c-b2a6-4401-be26-1f0d638c4f15&sectionRank=36&jobId=jobstreet-id-job-1029962127,Jakarta Raya,an hour ago,2021-12-23T16:11:39Z,,,,monthly,,
auto_inclusion,"502,133","Sumber Daya Manusia/Personalia,Staf / Administrasi umum",346108,CBI-electric,false,Job Overview:Hiring for collect and input data Scaffolding Request FormKey Responsibility/Accountability: Collect and organize scaffolding Request...,,1029962124,false,false,Administrative Assistant,https://www.jobstreet.co.id/id/job/administrative-assistant-1029962124?token=0~9191d33c-b2a6-4401-be26-1f0d638c4f15&sectionRank=37&jobId=jobstreet-id-job-1029962124,"Batam,Riau",an hour ago,2021-12-23T16:09:37Z,,,,monthly,,
auto_inclusion,"508,193","Komputer/Teknologi Informasi,IT-Admin Jaringan/Sistem/Database",289980,Prudential Corporation Asia,false,"At Prudential, we understand that success comes from the talent and commitment of our people. Together, we have a shared vision in securing the future...",,1029962142,false,false,AVP – Operation Integrity Lead,https://www.jobstreet.co.id/id/job/avp-operation-integrity-lead-1029962142?token=0~9191d33c-b2a6-4401-be26-1f0d638c4f15&sectionRank=38&jobId=jobstreet-id-job-1029962142,Jakarta Raya,an hour ago,2021-12-23T16:08:33Z,,,,monthly,,
auto_inclusion,"510,194","Manufaktur,Manufaktur",2795,Nestlé,false,"Position SnapshotLocation: Batang, Central JavaPermanent EmploymentPosition SummaryJoining Nestlé means you are joining the largest food and Beverage...",,1029962147,false,false,"First Line Manager, Bandaraya Factory",https://www.jobstreet.co.id/id/job/first-line-manager-bandaraya-factory-1029962147?token=0~9191d33c-b2a6-4401-be26-1f0d638c4f15&sectionRank=39&jobId=jobstreet-id-job-1029962147,Jawa Tengah,an hour ago,2021-12-23T16:08:33Z,,,,monthly,,
auto_inclusion,"502,137","Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR",1040,Phillip Morris Latinoamérica,false,MAKE HISTORY WITH US! We’ve chosen to do something incredible. We’re totally transforming our business and building our future on smoke-free products...,,1029962129,false,false,Talent Acquisition Executive - Employer Branding,https://www.jobstreet.co.id/id/job/talent-acquisition-executive-employer-branding-1029962129?token=0~9191d33c-b2a6-4401-be26-1f0d638c4f15&sectionRank=40&jobId=jobstreet-id-job-1029962129,Indonesia,an hour ago,2021-12-23T16:07:42Z,,,,monthly,,
auto_inclusion,"501,131","Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan",820,Citigroup Inc.,false,"A. New DMT Development1. Understanding of business, data requirement, prioritization2.New Code Development using SAS (190+ DMTs reports)3.Delivering...",,1029962137,false,false,Compl Bus Control Intmd Anlyst - Data Analytics,https://www.jobstreet.co.id/id/job/compl-bus-control-intmd-anlyst-data-analytics-1029962137?token=0~9191d33c-b2a6-4401-be26-1f0d638c4f15&sectionRank=41&jobId=jobstreet-id-job-1029962137,Jakarta Raya,an hour ago,2021-12-23T16:07:11Z,,,,monthly,,
auto_inclusion,"508,193","Komputer/Teknologi Informasi,IT-Admin Jaringan/Sistem/Database",22479,F5 Networks,false,Come work at a place where innovation and teamwork come together to support the most exciting missions in the world!F5 technologies are at the heart...,,1029962136,false,false,"Manager, Solutions Engineering - Indonesia",https://www.jobstreet.co.id/id/job/manager-solutions-engineering-indonesia-1029962136?token=0~9191d33c-b2a6-4401-be26-1f0d638c4f15&sectionRank=42&jobId=jobstreet-id-job-1029962136,Jakarta Raya,an hour ago,2021-12-23T16:06:43Z,,,,monthly,,
auto_inclusion,"508,191","Komputer/Teknologi Informasi,IT-Perangkat Lunak",508601,Xendit,false,"Xendit provides payment infrastructure across Southeast Asia, with a focus on Indonesia and the Philippines. We process payments, power marketplaces,...",,1029962182,false,false,Senior Software Engineer - Store Channels,https://www.jobstreet.co.id/id/job/senior-software-engineer-store-channels-1029962182?token=0~9191d33c-b2a6-4401-be26-1f0d638c4f15&sectionRank=43&jobId=jobstreet-id-job-1029962182,Jakarta Raya,an hour ago,2021-12-23T16:05:50Z,,,,monthly,,
auto_inclusion,"502,146","Sumber Daya Manusia/Personalia,Sekretaris",379851,British Embassy Jakarta,false,Main purpose of job:Support BE Jakarta during Indonesia’s G20 Presidency on G20 VIP visit planning.They will facilitate coordination and compilation...,contract,1029942865,false,false,JKT - G20 Visits Support Officer B3(L),https://www.jobstreet.co.id/id/job/jkt-g20-visits-support-officer-b3-l-1029942865?token=0~9191d33c-b2a6-4401-be26-1f0d638c4f15&sectionRank=44&jobId=jobstreet-id-job-1029942865,Jakarta Raya,an hour ago,2021-12-23T16:05:48Z,,,,monthly,,
auto_inclusion,"512,102","Sains,Pertanian",346108,CBI-electric,false,"Provide an overall interface across all Projects in terms of manpower, materials, skills/ grades spread.Provide guidance and support to existing local...",,1029962162,false,false,Senior E&I Superintendent,https://www.jobstreet.co.id/id/job/senior-e-i-superintendent-1029962162?token=0~9191d33c-b2a6-4401-be26-1f0d638c4f15&sectionRank=45&jobId=jobstreet-id-job-1029962162,"Batam,Riau",an hour ago,2021-12-23T16:05:48Z,,,,monthly,,
auto_inclusion,"510,140","Manufaktur,Pembelian/Manajemen Material",5291,KONE,false,"At KONE, we’re people on the move.Just like our escalators, elevators and doors, every day our people move in different directions. We employ over...",,1029962155,false,false,Sourcing Specialist,https://www.jobstreet.co.id/id/job/sourcing-specialist-1029962155?token=0~9191d33c-b2a6-4401-be26-1f0d638c4f15&sectionRank=46&jobId=jobstreet-id-job-1029962155,Jakarta Raya,an hour ago,2021-12-23T16:05:27Z,,,,monthly,,
auto_inclusion,"502,137","Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR",508601,Xendit,false,"Xendit provides payment infrastructure across Southeast Asia, with a focus on Indonesia and the Philippines. We process payments, power marketplaces,...",,1029942946,false,false,Head of People,https://www.jobstreet.co.id/id/job/head-of-people-1029942946?token=0~9191d33c-b2a6-4401-be26-1f0d638c4f15&sectionRank=47&jobId=jobstreet-id-job-1029942946,Jakarta Raya,an hour ago,2021-12-23T16:05:26Z,,,,monthly,,
auto_inclusion,"502,137","Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR",391629,TMF Group,false,Job no: 545303Work type: InternLocation: Indonesia - JakartaCategories: Client PayrollOffice Location: JakartaAdvertised: 15 Dec 2021 SE Asia Standard...,,1029942913,false,false,Intern - HR & Payroll Services,https://www.jobstreet.co.id/id/job/intern-hr-payroll-services-1029942913?token=0~9191d33c-b2a6-4401-be26-1f0d638c4f15&sectionRank=48&jobId=jobstreet-id-job-1029942913,Jakarta Raya,an hour ago,2021-12-23T16:05:26Z,,,,monthly,,
auto_inclusion,"508,193","Komputer/Teknologi Informasi,IT-Admin Jaringan/Sistem/Database",jobstreet-id-1000034212,Exis,false,Industry: IT ServicesWork Experience: 1-3 yearsSalary: USD 300/MonthCity: pandaanState/Province: East javaZip/Postal Code: 67156Job Description•...,,1029962166,false,false,Full time,https://www.jobstreet.co.id/id/job/full-time-1029962166?token=0~9191d33c-b2a6-4401-be26-1f0d638c4f15&sectionRank=49&jobId=jobstreet-id-job-1029962166,Pasuruan,an hour ago,2021-12-23T16:05:06Z,,,,monthly,,
