adType,categoriesCode,categoriesName,companyId,companyName,companyPrivate,description,employment,id,isClassified,isStandout,jobTitle,jobUrl,locations,postingDuration,postedAt,salarycurrency,salaryMin,salaryMax,salaryPeriod,salaryTerm,sellingPoints
auto_inclusion,"509,189","Teknik,Teknik Lingkungan",jobstreet-id-14640,PT Bronson & Jacobs Indonesia,false,"When it comes to environmental consulting/services, we see the world as our greatest resource. That’s why clients trust Jacobs to help solve their...",,1029768064,false,false,"Project Manager & Team Lead, Environmental",https://www.jobstreet.co.id/id/job/project-manager-team-lead-environmental-1029768064?token=0~2da52ead-ade8-40cc-bad8-ff630ff6a219&sectionRank=29&jobId=jobstreet-id-job-1029768064,Jakarta Raya,2 hours ago,2021-12-17T15:58:30Z,,,,monthly,,
auto_inclusion,"503,139","Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis",2589,PT Electrolux Indonesia,false,"Your Role Develops Product Category plans, seesthat they are implemented, monitors the results, and takes corrective action. Justifyingnew product...",,1029690208,false,false,Product Manager-Well Being,https://www.jobstreet.co.id/id/job/product-manager-well-being-1029690208?token=0~2da52ead-ade8-40cc-bad8-ff630ff6a219&sectionRank=30&jobId=jobstreet-id-job-1029690208,Jakarta Raya,2 hours ago,2021-12-17T15:58:21Z,,,,monthly,,
auto_inclusion,"509,187","Teknik,Teknik Elektro",jobstreet-id-249204,PT. Solardex Energy Indonesia,false,PT. Solardex Energy Indonesia sedang mencari posisi Teknisi Panel Surya/Solar Panel dengan persyaratan:1. Memiliki gelar Sarjana Teknik.2. Memiliki...,,1029690278,false,false,Teknisi Solar Panel/ Panel Surya PT. SOLARDEX ENERGY INDONESIA,https://www.jobstreet.co.id/id/job/teknisi-solar-panel-panel-surya-pt-solardex-energy-indonesia-1029690278?token=0~918cb997-13a2-4785-8e38-2b15a16f534b&sectionRank=31&jobId=jobstreet-id-job-1029690278,Jawa Tengah,2 hours ago,2021-12-17T15:58:20Z,,,,monthly,,
auto_inclusion,"502,146","Sumber Daya Manusia/Personalia,Sekretaris",jobstreet-id-220817,Indonesia AIDS Coalition,false,Indonesia AIDS Coalition (IAC) adalah sebuah Lembaga Swadaya Masyarakat (LSM) yang dipimpin oleh dan berbasiskan Orang dengan HIV (ODHA) dan komunitas...,,1029875441,false,false,Job Vacancy Staf Admin Officer,https://www.jobstreet.co.id/id/job/job-vacancy-staf-admin-officer-1029875441?token=0~918cb997-13a2-4785-8e38-2b15a16f534b&sectionRank=32&jobId=jobstreet-id-job-1029875441,Jakarta Selatan,2 hours ago,2021-12-17T15:58:05Z,,,,monthly,,
auto_inclusion,"503,139","Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis",432816,PT Go Online Destinations,false,"Are you passionately seeking new knowledge to tackle big challenges? In Pegipegi, we believe in simplicity, problem solving, continuous learning and...",internship,1029882060,false,false,Intern Corporate Communications,https://www.jobstreet.co.id/id/job/intern-corporate-communications-1029882060?token=0~918cb997-13a2-4785-8e38-2b15a16f534b&sectionRank=33&jobId=jobstreet-id-job-1029882060,Jakarta Raya,2 hours ago,2021-12-17T15:56:47Z,,,,monthly,,
auto_inclusion,"503,145","Penjualan / Pemasaran,Penjualan Ritel",373035,PT ESRI Indonesia,false,Core Responsibities          Identifies business opportunities by identifying prospects and evaluating their position in the industry; researching and...,,1029727597,false,false,Account Executive,https://www.jobstreet.co.id/id/job/account-executive-1029727597?token=0~918cb997-13a2-4785-8e38-2b15a16f534b&sectionRank=34&jobId=jobstreet-id-job-1029727597,Jakarta Selatan,2 hours ago,2021-12-17T15:56:38Z,,,,monthly,,
auto_inclusion,"503,139","Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis",15773,PT Marsh Indonesia,false,Marsh has an exciting opportunity available and is seeking suitably qualified candidates a senior sales leadership role for their Indonesian...,,1029727662,false,false,"Sales Leader, Indonesia",https://www.jobstreet.co.id/id/job/sales-leader-indonesia-1029727662?token=0~918cb997-13a2-4785-8e38-2b15a16f534b&sectionRank=35&jobId=jobstreet-id-job-1029727662,Jakarta Raya,2 hours ago,2021-12-17T15:56:37Z,,,,monthly,,
auto_inclusion,"511,150","Bangunan/Konstruksi,Properti/Real Estate",jobstreet-id-172664,PT Weida Indah Cemerlang,false,"Dibutuhkan Segera!!!""Marketing Property Freelance"" untuk ditempatkan di Kantor PT. Weida Indah Cemerlang yang berlokasi di Citra Maja Raya, Lebak -...",,1029727607,false,false,Marketing Property Freelance,https://www.jobstreet.co.id/id/job/marketing-property-freelance-1029727607?token=0~918cb997-13a2-4785-8e38-2b15a16f534b&sectionRank=36&jobId=jobstreet-id-job-1029727607,Banten,2 hours ago,2021-12-17T15:55:49Z,,,,monthly,,
auto_inclusion,"503,142","Penjualan / Pemasaran,Penjualan - Korporasi",jobstreet-id-1000028754,Insider Indonesia,false,"Insider is a B2B SaaS company with a unique approach to multichannel experience orchestration. Recently, Insider announced its $32 Million Series C...",,1029677051,false,false,Account Manager - Indonesia,https://www.jobstreet.co.id/id/job/account-manager-indonesia-1029677051?token=0~918cb997-13a2-4785-8e38-2b15a16f534b&sectionRank=37&jobId=jobstreet-id-job-1029677051,Jakarta Raya,2 hours ago,2021-12-17T15:55:17Z,,,,monthly,,
auto_inclusion,"502,137","Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR",427158,PT Indocyber Global Teknologi,false,"Responsibilities: Ensure company needs are filled in a timely manner, and that the company maintains a robust pipeline of qualified candidates....",,1029732150,false,false,Talent Acquisition,https://www.jobstreet.co.id/id/job/talent-acquisition-1029732150?token=0~918cb997-13a2-4785-8e38-2b15a16f534b&sectionRank=38&jobId=jobstreet-id-job-1029732150,Jakarta Raya,2 hours ago,2021-12-17T15:54:21Z,,,,monthly,,
auto_inclusion,"502,137","Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR",508601,Xendit,false,"Xendit provides payment infrastructure across Southeast Asia, with a focus on Indonesia and the Philippines. We process payments, power marketplaces,...",,1029942946,false,false,Head of People,https://www.jobstreet.co.id/id/job/head-of-people-1029942946?token=0~918cb997-13a2-4785-8e38-2b15a16f534b&sectionRank=39&jobId=jobstreet-id-job-1029942946,Jakarta Raya,2 hours ago,2021-12-17T15:52:00Z,,,,monthly,,
auto_inclusion,"503,142","Penjualan / Pemasaran,Penjualan - Korporasi",jobstreet-id-60316,PT Philips Indonesia (Jakarta),false,"Job TitleKey Account Manager, Systems &amp; Services - Office &amp; IndustryJob DescriptionWe’re looking for a Key Account Manager to join our...",,1029884983,false,false,"Key Account Manager, Systems & Services - Office & Industry",https://www.jobstreet.co.id/id/job/key-account-manager-systems-services-office-industry-1029884983?token=0~918cb997-13a2-4785-8e38-2b15a16f534b&sectionRank=40&jobId=jobstreet-id-job-1029884983,Jakarta Raya,2 hours ago,2021-12-17T15:51:07Z,,,,monthly,,
auto_inclusion,"502,146","Sumber Daya Manusia/Personalia,Sekretaris",379851,British Embassy Jakarta,false,Main purpose of job:Support BE Jakarta during Indonesia’s G20 Presidency on G20 VIP visit planning.They will facilitate coordination and compilation...,contract,1029942865,false,false,JKT - G20 Visits Support Officer B3(L),https://www.jobstreet.co.id/id/job/jkt-g20-visits-support-officer-b3-l-1029942865?token=0~918cb997-13a2-4785-8e38-2b15a16f534b&sectionRank=41&jobId=jobstreet-id-job-1029942865,Jakarta Raya,2 hours ago,2021-12-17T15:51:02Z,,,,monthly,,
auto_inclusion,"508,191","Komputer/Teknologi Informasi,IT-Perangkat Lunak",508601,Xendit,false,"Xendit provides payment infrastructure across Southeast Asia, with a focus on Indonesia and the Philippines. We process payments, power marketplaces,...",,1029690231,false,false,Junior Software Engineer - Data,https://www.jobstreet.co.id/id/job/junior-software-engineer-data-1029690231?token=0~918cb997-13a2-4785-8e38-2b15a16f534b&sectionRank=42&jobId=jobstreet-id-job-1029690231,Jakarta Raya,2 hours ago,2021-12-17T15:50:55Z,,,,monthly,,
auto_inclusion,"507,105","Pendidikan/Pelatihan,Pendidikan",jobstreet-id-64300,PT Ruang Raya Indonesia (Jakarta),false,Ruangguru is a tech-enabled education company that provides a one-stop learning experience for students to have better access to quality content and...,,1029690286,false,false,Master Teacher Social Sciences Brain Academy,https://www.jobstreet.co.id/id/job/master-teacher-social-sciences-brain-academy-1029690286?token=0~918cb997-13a2-4785-8e38-2b15a16f534b&sectionRank=43&jobId=jobstreet-id-job-1029690286,Cilegon,2 hours ago,2021-12-17T15:50:52Z,,,,monthly,,
auto_inclusion,"502,137","Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR",jobstreet-id-2165,PT Kantar Indonesia International,false,"We go beyond the obvious, using intelligence, passion and creativity to inspire new thinking and shape the world we live in.To start a career that is...",,1029942860,false,false,Senior DP Executive,https://www.jobstreet.co.id/id/job/senior-dp-executive-1029942860?token=0~918cb997-13a2-4785-8e38-2b15a16f534b&sectionRank=44&jobId=jobstreet-id-job-1029942860,Jakarta Raya,2 hours ago,2021-12-17T15:50:48Z,,,,monthly,,
auto_inclusion,"513,111","Layanan Kesehatan,Praktisi/Asisten Medis",434491,PT Kusuma Sampurna Mulia,false,Requirement-LULUSAN D3 KEPERAWATAN-MEMILIKI PENGALAMAN DI KLINIK KECANTIKAN-MEMILIKI STR AKTIF-TINGGI DAN BERAT BADAN PROPORSIONAL-bersedia mengikuti...,,1029942883,false,false,PERAWAT - TASIKMALAYA,https://www.jobstreet.co.id/id/job/perawat-tasikmalaya-1029942883?token=0~918cb997-13a2-4785-8e38-2b15a16f534b&sectionRank=45&jobId=jobstreet-id-job-1029942883,Banten,2 hours ago,2021-12-17T15:50:45Z,,,,monthly,,
auto_inclusion,"502,137","Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR",391629,PT TMF Indonesia,false,Job no: 545965Work type: Full timeLocation: Indonesia - JakartaCategories: Client PayrollResponsibilities:To manage all matters of his/her payroll...,,1029942863,false,false,Manager - HR & Payroll Services,https://www.jobstreet.co.id/id/job/manager-hr-payroll-services-1029942863?token=0~918cb997-13a2-4785-8e38-2b15a16f534b&sectionRank=46&jobId=jobstreet-id-job-1029942863,Jakarta Raya,2 hours ago,2021-12-17T15:50:34Z,,,,monthly,,
auto_inclusion,"502,137","Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR",391629,PT TMF Indonesia,false,Job no: 545964Work type: Full timeLocation: Indonesia - JakartaCategories: Client PayrollAssociate-HR &amp; Payroll Services is responsible to deliver...,,1029942933,false,false,Associate-HR & Payroll Services,https://www.jobstreet.co.id/id/job/associate-hr-payroll-services-1029942933?token=0~918cb997-13a2-4785-8e38-2b15a16f534b&sectionRank=47&jobId=jobstreet-id-job-1029942933,Jakarta Raya,2 hours ago,2021-12-17T15:50:34Z,,,,monthly,,
auto_inclusion,"502,137","Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR",391629,TMF Group,false,Job no: 545303Work type: InternLocation: Indonesia - JakartaCategories: Client PayrollOffice Location: JakartaAdvertised: 15 Dec 2021 SE Asia Standard...,,1029942913,false,false,Intern - HR & Payroll Services,https://www.jobstreet.co.id/id/job/intern-hr-payroll-services-1029942913?token=0~918cb997-13a2-4785-8e38-2b15a16f534b&sectionRank=48&jobId=jobstreet-id-job-1029942913,Jakarta Raya,2 hours ago,2021-12-17T15:50:31Z,,,,monthly,,
auto_inclusion,"510,196","Manufaktur,Kontrol Proses",jobstreet-id-191556,PT Data Sains Inteknova,false,"Requirements: Candidate must possess at least Diploma, Bachelor's Degree in Engineering (Electrical/Electronic), Engineering...",,1029884967,false,false,Automation Engineer,https://www.jobstreet.co.id/id/job/automation-engineer-1029884967?token=0~918cb997-13a2-4785-8e38-2b15a16f534b&sectionRank=49&jobId=jobstreet-id-job-1029884967,Jawa Barat,2 hours ago,2021-12-17T15:50:29Z,,,,monthly,,
